airline,src,dest,src_lat,src_lon,dest_lat,dest_lon,id
DL,MBJ,JFK,18.50370026,-77.91339874,40.63980103,-73.77890015,21198
DL,MBS,ATL,43.53290176,-84.07959747,33.6367,-84.428101,21199
DL,MBS,DTW,43.53290176,-84.07959747,42.21239853,-83.35340118,21200
DL,MBS,MSP,43.53290176,-84.07959747,44.882,-93.221802,21201
DL,MCI,ATL,39.2976,-94.713898,33.6367,-84.428101,21202
DL,MCI,CVG,39.2976,-94.713898,39.04880142,-84.6678009,21203
DL,MCI,DTW,39.2976,-94.713898,42.21239853,-83.35340118,21204
DL,MCI,LAX,39.2976,-94.713898,33.94250107,-118.4079971,21205
DL,MCI,LGA,39.2976,-94.713898,40.77719879,-73.87259674,21206
DL,MCI,MCO,39.2976,-94.713898,28.42939949,-81.30899811,21207
DL,MCI,MEM,39.2976,-94.713898,35.04240036,-89.97669983,21208
DL,MCI,MSP,39.2976,-94.713898,44.882,-93.221802,21209
DL,MCI,SLC,39.2976,-94.713898,40.78839874,-111.9779968,21210
DL,MCO,ATL,28.42939949,-81.30899811,33.6367,-84.428101,21211
DL,MCO,AUS,28.42939949,-81.30899811,30.19449997,-97.66989899,21212
DL,MCO,BDL,28.42939949,-81.30899811,41.93889999,-72.68319702,21213
DL,MCO,BHM,28.42939949,-81.30899811,33.56290054,-86.75350189,21214
DL,MCO,BNA,28.42939949,-81.30899811,36.12450027,-86.67819977,21215
DL,MCO,BOS,28.42939949,-81.30899811,42.36429977,-71.00520325,21216
DL,MCO,CMH,28.42939949,-81.30899811,39.998001,-82.891899,21217
DL,MCO,CUN,28.42939949,-81.30899811,21.03650093,-86.87709808,21218
DL,MCO,CVG,28.42939949,-81.30899811,39.04880142,-84.6678009,21219
DL,MCO,DTW,28.42939949,-81.30899811,42.21239853,-83.35340118,21220
DL,MCO,GLA,28.42939949,-81.30899811,55.87189865,-4.433060169,21221
DL,MCO,GRR,28.42939949,-81.30899811,42.88079834,-85.52279663,21222
DL,MCO,HPN,28.42939949,-81.30899811,41.06700134,-73.70760345,21223
DL,MCO,IND,28.42939949,-81.30899811,39.7173,-86.294403,21224
DL,MCO,JFK,28.42939949,-81.30899811,40.63980103,-73.77890015,21225
DL,MCO,LAS,28.42939949,-81.30899811,36.08010101,-115.1520004,21226
DL,MCO,LAX,28.42939949,-81.30899811,33.94250107,-118.4079971,21227
DL,MCO,LGA,28.42939949,-81.30899811,40.77719879,-73.87259674,21228
DL,MCO,LGW,28.42939949,-81.30899811,51.148102,-0.190278,21229
DL,MCO,MAN,28.42939949,-81.30899811,53.35369873,-2.274950027,21230
DL,MCO,MCI,28.42939949,-81.30899811,39.2976,-94.713898,21231
DL,MCO,MEM,28.42939949,-81.30899811,35.04240036,-89.97669983,21232
DL,MCO,MEX,28.42939949,-81.30899811,19.4363,-99.072098,21233
DL,MCO,MKE,28.42939949,-81.30899811,42.94720078,-87.89659882,21234
DL,MCO,MSP,28.42939949,-81.30899811,44.882,-93.221802,21235
DL,MCO,OMA,28.42939949,-81.30899811,41.3032,-95.894096,21236
DL,MCO,ORF,28.42939949,-81.30899811,36.89459991,-76.20120239,21237
DL,MCO,PIT,28.42939949,-81.30899811,40.49150085,-80.23290253,21238
DL,MCO,RDU,28.42939949,-81.30899811,35.87760162,-78.78749847,21239
DL,MCO,RIC,28.42939949,-81.30899811,37.50519943,-77.31970215,21240
DL,MCO,SAT,28.42939949,-81.30899811,29.53370094,-98.46980286,21241
DL,MCO,SDF,28.42939949,-81.30899811,38.1744,-85.736,21242
DL,MCO,SDQ,28.42939949,-81.30899811,18.42970085,-69.66889954,21243
DL,MCO,SLC,28.42939949,-81.30899811,40.78839874,-111.9779968,21244
DL,MCO,YYZ,28.42939949,-81.30899811,43.67720032,-79.63059998,21245
DL,MCT,DOH,23.59329987,58.28440094,25.273056,51.608056,21246
DL,MDT,ATL,40.19350052,-76.76339722,33.6367,-84.428101,21247
DL,MDT,DTW,40.19350052,-76.76339722,42.21239853,-83.35340118,21248
DL,MDW,ATL,41.785999,-87.752403,33.6367,-84.428101,21249
DL,MDW,DTW,41.785999,-87.752403,42.21239853,-83.35340118,21250
DL,MDW,MSP,41.785999,-87.752403,44.882,-93.221802,21251
DL,MEL,LAX,-37.673302,144.843002,33.94250107,-118.4079971,21252
DL,MEM,ATL,35.04240036,-89.97669983,33.6367,-84.428101,21253
DL,MEM,AUS,35.04240036,-89.97669983,30.19449997,-97.66989899,21254
DL,MEM,CVG,35.04240036,-89.97669983,39.04880142,-84.6678009,21255
DL,MEM,DCA,35.04240036,-89.97669983,38.8521,-77.037697,21256
DL,MEM,DEN,35.04240036,-89.97669983,39.86169815,-104.6729965,21257
DL,MEM,DFW,35.04240036,-89.97669983,32.896801,-97.038002,21258
DL,MEM,DTW,35.04240036,-89.97669983,42.21239853,-83.35340118,21259
DL,MEM,IAH,35.04240036,-89.97669983,29.9843998,-95.34140015,21260
DL,MEM,IND,35.04240036,-89.97669983,39.7173,-86.294403,21261
DL,MEM,LAS,35.04240036,-89.97669983,36.08010101,-115.1520004,21262
DL,MEM,LAX,35.04240036,-89.97669983,33.94250107,-118.4079971,21263
DL,MEM,LGA,35.04240036,-89.97669983,40.77719879,-73.87259674,21264
DL,MEM,MCI,35.04240036,-89.97669983,39.2976,-94.713898,21265
DL,MEM,MCO,35.04240036,-89.97669983,28.42939949,-81.30899811,21266
DL,MEM,MSP,35.04240036,-89.97669983,44.882,-93.221802,21267
DL,MEM,MSY,35.04240036,-89.97669983,29.99340057,-90.25800323,21268
DL,MEM,ORD,35.04240036,-89.97669983,41.9786,-87.9048,21269
DL,MEM,PIT,35.04240036,-89.97669983,40.49150085,-80.23290253,21270
DL,MEM,RDU,35.04240036,-89.97669983,35.87760162,-78.78749847,21271
DL,MEM,SAT,35.04240036,-89.97669983,29.53370094,-98.46980286,21272
DL,MEM,SLC,35.04240036,-89.97669983,40.78839874,-111.9779968,21273
DL,MEX,ACA,19.4363,-99.072098,16.75709915,-99.7539978,21274
DL,MEX,ATL,19.4363,-99.072098,33.6367,-84.428101,21275
DL,MEX,DFW,19.4363,-99.072098,32.896801,-97.038002,21276
DL,MEX,DTW,19.4363,-99.072098,42.21239853,-83.35340118,21277
DL,MEX,IAD,19.4363,-99.072098,38.94449997,-77.45580292,21278
DL,MEX,IAH,19.4363,-99.072098,29.9843998,-95.34140015,21279
DL,MEX,JFK,19.4363,-99.072098,40.63980103,-73.77890015,21280
DL,MEX,LAS,19.4363,-99.072098,36.08010101,-115.1520004,21281
DL,MEX,LAX,19.4363,-99.072098,33.94250107,-118.4079971,21282
DL,MEX,MCO,19.4363,-99.072098,28.42939949,-81.30899811,21283
DL,MEX,MIA,19.4363,-99.072098,25.79319954,-80.29060364,21284
DL,MEX,MID,19.4363,-99.072098,20.93700027,-89.65769959,21285
DL,MEX,ORD,19.4363,-99.072098,41.9786,-87.9048,21286
DL,MEX,SAT,19.4363,-99.072098,29.53370094,-98.46980286,21287
DL,MEX,SFO,19.4363,-99.072098,37.61899948,-122.375,21288
DL,MEX,VSA,19.4363,-99.072098,17.99699974,-92.81739807,21289
DL,MFR,SLC,42.37419891,-122.8730011,40.78839874,-111.9779968,21290
DL,MGA,ATL,12.14150047,-86.16819763,33.6367,-84.428101,21291
DL,MGM,ATL,32.30059814,-86.39399719,33.6367,-84.428101,21292
DL,MHT,ATL,42.932598,-71.435699,33.6367,-84.428101,21293
DL,MHT,DTW,42.932598,-71.435699,42.21239853,-83.35340118,21294
DL,MHT,LGA,42.932598,-71.435699,40.77719879,-73.87259674,21295
DL,MIA,ATL,25.79319954,-80.29060364,33.6367,-84.428101,21296
DL,MIA,CDG,25.79319954,-80.29060364,49.012798,2.55,21297
DL,MIA,DTW,25.79319954,-80.29060364,42.21239853,-83.35340118,21298
DL,MIA,FCO,25.79319954,-80.29060364,41.8002778,12.2388889,21299
DL,MIA,JFK,25.79319954,-80.29060364,40.63980103,-73.77890015,21300
DL,MIA,LAX,25.79319954,-80.29060364,33.94250107,-118.4079971,21301
DL,MIA,LGA,25.79319954,-80.29060364,40.77719879,-73.87259674,21302
DL,MIA,LHR,25.79319954,-80.29060364,51.4706,-0.461941,21303
DL,MIA,MEX,25.79319954,-80.29060364,19.4363,-99.072098,21304
DL,MIA,MID,25.79319954,-80.29060364,20.93700027,-89.65769959,21305
DL,MIA,MSP,25.79319954,-80.29060364,44.882,-93.221802,21306
DL,MIA,PAP,25.79319954,-80.29060364,18.57999992,-72.29250336,21307
DL,MIA,SDQ,25.79319954,-80.29060364,18.42970085,-69.66889954,21308
DL,MIA,SVO,25.79319954,-80.29060364,55.972599,37.4146,21309
DL,MID,MEX,20.93700027,-89.65769959,19.4363,-99.072098,21310
DL,MID,MIA,20.93700027,-89.65769959,25.79319954,-80.29060364,21311
DL,MKE,ATL,42.94720078,-87.89659882,33.6367,-84.428101,21312
DL,MKE,CVG,42.94720078,-87.89659882,39.04880142,-84.6678009,21313
DL,MKE,DTW,42.94720078,-87.89659882,42.21239853,-83.35340118,21314
DL,MKE,LGA,42.94720078,-87.89659882,40.77719879,-73.87259674,21315
DL,MKE,MCO,42.94720078,-87.89659882,28.42939949,-81.30899811,21316
DL,MKE,MSP,42.94720078,-87.89659882,44.882,-93.221802,21317
DL,MLB,ATL,28.10280037,-80.64530182,33.6367,-84.428101,21318
DL,MLI,ATL,41.44850159,-90.50749969,33.6367,-84.428101,21319
DL,MLI,DTW,41.44850159,-90.50749969,42.21239853,-83.35340118,21320
DL,MLI,MSP,41.44850159,-90.50749969,44.882,-93.221802,21321
DL,MLU,ATL,32.51089859,-92.03769684,33.6367,-84.428101,21322
DL,MNL,NGO,14.5086,121.019997,34.85839844,136.8049927,21323
DL,MNL,NRT,14.5086,121.019997,35.76470184,140.3860016,21324
DL,MOB,ATL,30.69120026,-88.24279785,33.6367,-84.428101,21325
DL,MOT,MSP,48.25939941,-101.2799988,44.882,-93.221802,21326
DL,MQT,DTW,46.35359955,-87.395401,42.21239853,-83.35340118,21327
DL,MRS,CDG,43.43927192,5.221424103,49.012798,2.55,21328
DL,MSN,ATL,43.13990021,-89.33750153,33.6367,-84.428101,21329
DL,MSN,CVG,43.13990021,-89.33750153,39.04880142,-84.6678009,21330
DL,MSN,DCA,43.13990021,-89.33750153,38.8521,-77.037697,21331
DL,MSN,DTW,43.13990021,-89.33750153,42.21239853,-83.35340118,21332
DL,MSN,LGA,43.13990021,-89.33750153,40.77719879,-73.87259674,21333
DL,MSN,MSP,43.13990021,-89.33750153,44.882,-93.221802,21334
DL,MSN,SLC,43.13990021,-89.33750153,40.78839874,-111.9779968,21335
DL,MSO,MSP,46.91630173,-114.0910034,44.882,-93.221802,21336
DL,MSO,SLC,46.91630173,-114.0910034,40.78839874,-111.9779968,21337
DL,MSP,ABQ,44.882,-93.221802,35.040199,-106.609001,21338
DL,MSP,ABR,44.882,-93.221802,45.44910049,-98.42179871,21339
DL,MSP,ALB,44.882,-93.221802,42.74829865,-73.80169678,21340
DL,MSP,AMS,44.882,-93.221802,52.308601,4.76389,21341
DL,MSP,ANC,44.882,-93.221802,61.17440033,-149.9960022,21342
DL,MSP,APN,44.882,-93.221802,45.0780983,-83.56030273,21343
DL,MSP,ATL,44.882,-93.221802,33.6367,-84.428101,21344
DL,MSP,ATW,44.882,-93.221802,44.2580986,-88.51909637,21345
DL,MSP,AUS,44.882,-93.221802,30.19449997,-97.66989899,21346
DL,MSP,AZO,44.882,-93.221802,42.23490143,-85.55210114,21347
DL,MSP,BDL,44.882,-93.221802,41.93889999,-72.68319702,21348
DL,MSP,BHM,44.882,-93.221802,33.56290054,-86.75350189,21349
DL,MSP,BIL,44.882,-93.221802,45.80770111,-108.5429993,21350
DL,MSP,BIS,44.882,-93.221802,46.77270126,-100.7460022,21351
DL,MSP,BJI,44.882,-93.221802,47.50939941,-94.93370056,21352
DL,MSP,BMI,44.882,-93.221802,40.47710037,-88.91590118,21353
DL,MSP,BNA,44.882,-93.221802,36.12450027,-86.67819977,21354
DL,MSP,BOI,44.882,-93.221802,43.5644,-116.223,21355
DL,MSP,BOS,44.882,-93.221802,42.36429977,-71.00520325,21356
DL,MSP,BRD,44.882,-93.221802,46.39830017,-94.13809967,21357
DL,MSP,BUF,44.882,-93.221802,42.94049835,-78.73220062,21358
DL,MSP,BWI,44.882,-93.221802,39.1754,-76.668297,21359
DL,MSP,BZN,44.882,-93.221802,45.77750015,-111.1529999,21360
DL,MSP,CDG,44.882,-93.221802,49.012798,2.55,21361
DL,MSP,CID,44.882,-93.221802,41.88470078,-91.71080017,21362
DL,MSP,CLE,44.882,-93.221802,41.4117012,-81.84980011,21363
DL,MSP,CLT,44.882,-93.221802,35.2140007,-80.94309998,21364
DL,MSP,CMH,44.882,-93.221802,39.998001,-82.891899,21365
DL,MSP,CUN,44.882,-93.221802,21.03650093,-86.87709808,21366
DL,MSP,CVG,44.882,-93.221802,39.04880142,-84.6678009,21367
DL,MSP,CWA,44.882,-93.221802,44.77759933,-89.66680145,21368
DL,MSP,DAY,44.882,-93.221802,39.90240097,-84.2193985,21369
DL,MSP,DCA,44.882,-93.221802,38.8521,-77.037697,21370
DL,MSP,DEN,44.882,-93.221802,39.86169815,-104.6729965,21371
DL,MSP,DFW,44.882,-93.221802,32.896801,-97.038002,21372
DL,MSP,DIK,44.882,-93.221802,46.79740143,-102.802002,21373
DL,MSP,DLH,44.882,-93.221802,46.84209824,-92.19360352,21374
DL,MSP,DSM,44.882,-93.221802,41.5340004,-93.6631012,21375
DL,MSP,DTW,44.882,-93.221802,42.21239853,-83.35340118,21376
DL,MSP,EWR,44.882,-93.221802,40.69250107,-74.16870117,21377
DL,MSP,FAR,44.882,-93.221802,46.92070007,-96.81580353,21378
DL,MSP,FCA,44.882,-93.221802,48.3105011,-114.2559967,21379
DL,MSP,FLL,44.882,-93.221802,26.072599,-80.152702,21380
DL,MSP,FNT,44.882,-93.221802,42.9654007,-83.74359894,21381
DL,MSP,FSD,44.882,-93.221802,43.58200073,-96.74189758,21382
DL,MSP,FWA,44.882,-93.221802,40.97850037,-85.19509888,21383
DL,MSP,GEG,44.882,-93.221802,47.61989975,-117.5339966,21384
DL,MSP,GFK,44.882,-93.221802,47.949299,-97.176102,21385
DL,MSP,GRB,44.882,-93.221802,44.48509979,-88.12960052,21386
DL,MSP,GRR,44.882,-93.221802,42.88079834,-85.52279663,21387
DL,MSP,GTF,44.882,-93.221802,47.48199844,-111.3710022,21388
DL,MSP,HIB,44.882,-93.221802,47.38660049,-92.83899689,21389
DL,MSP,HLN,44.882,-93.221802,46.60680008,-111.9830017,21390
DL,MSP,IAD,44.882,-93.221802,38.94449997,-77.45580292,21391
DL,MSP,IAH,44.882,-93.221802,29.9843998,-95.34140015,21392
DL,MSP,ICT,44.882,-93.221802,37.649899,-97.433098,21393
DL,MSP,IMT,44.882,-93.221802,45.81840134,-88.11450195,21394
DL,MSP,IND,44.882,-93.221802,39.7173,-86.294403,21395
DL,MSP,INL,44.882,-93.221802,48.56620026,-93.40309906,21396
DL,MSP,ISN,44.882,-93.221802,48.17789841,-103.6419983,21397
DL,MSP,JAX,44.882,-93.221802,30.49410057,-81.68789673,21398
DL,MSP,JFK,44.882,-93.221802,40.63980103,-73.77890015,21399
DL,MSP,LAN,44.882,-93.221802,42.77870178,-84.58740234,21400
DL,MSP,LAS,44.882,-93.221802,36.08010101,-115.1520004,21401
DL,MSP,LAX,44.882,-93.221802,33.94250107,-118.4079971,21402
DL,MSP,LEX,44.882,-93.221802,38.03649902,-84.60590363,21403
DL,MSP,LGA,44.882,-93.221802,40.77719879,-73.87259674,21404
DL,MSP,LHR,44.882,-93.221802,51.4706,-0.461941,21405
DL,MSP,LNK,44.882,-93.221802,40.85100174,-96.75920105,21406
DL,MSP,LSE,44.882,-93.221802,43.879002,-91.256699,21407
DL,MSP,MBS,44.882,-93.221802,43.53290176,-84.07959747,21408
DL,MSP,MCI,44.882,-93.221802,39.2976,-94.713898,21409
DL,MSP,MCO,44.882,-93.221802,28.42939949,-81.30899811,21410
DL,MSP,MDW,44.882,-93.221802,41.785999,-87.752403,21411
DL,MSP,MEM,44.882,-93.221802,35.04240036,-89.97669983,21412
DL,MSP,MIA,44.882,-93.221802,25.79319954,-80.29060364,21413
DL,MSP,MKE,44.882,-93.221802,42.94720078,-87.89659882,21414
DL,MSP,MLI,44.882,-93.221802,41.44850159,-90.50749969,21415
DL,MSP,MOT,44.882,-93.221802,48.25939941,-101.2799988,21416
DL,MSP,MSN,44.882,-93.221802,43.13990021,-89.33750153,21417
DL,MSP,MSO,44.882,-93.221802,46.91630173,-114.0910034,21418
DL,MSP,MSY,44.882,-93.221802,29.99340057,-90.25800323,21419
DL,MSP,NRT,44.882,-93.221802,35.76470184,140.3860016,21420
DL,MSP,OKC,44.882,-93.221802,35.39310074,-97.60070038,21421
DL,MSP,OMA,44.882,-93.221802,41.3032,-95.894096,21422
DL,MSP,ORD,44.882,-93.221802,41.9786,-87.9048,21423
DL,MSP,ORF,44.882,-93.221802,36.89459991,-76.20120239,21424
DL,MSP,PDX,44.882,-93.221802,45.58869934,-122.5979996,21425
DL,MSP,PHL,44.882,-93.221802,39.87189865,-75.2410965,21426
DL,MSP,PHX,44.882,-93.221802,33.43429947,-112.012001,21427
DL,MSP,PIA,44.882,-93.221802,40.66419983,-89.69329834,21428
DL,MSP,PIT,44.882,-93.221802,40.49150085,-80.23290253,21429
DL,MSP,PSC,44.882,-93.221802,46.26470184,-119.1190033,21430
DL,MSP,PSP,44.882,-93.221802,33.82970047,-116.5070038,21431
DL,MSP,RAP,44.882,-93.221802,44.04529953,-103.0569992,21432
DL,MSP,RDU,44.882,-93.221802,35.87760162,-78.78749847,21433
DL,MSP,RHI,44.882,-93.221802,45.63119888,-89.46749878,21434
DL,MSP,RIC,44.882,-93.221802,37.50519943,-77.31970215,21435
DL,MSP,ROC,44.882,-93.221802,43.1189003,-77.67240143,21436
DL,MSP,RST,44.882,-93.221802,43.90829849,-92.5,21437
DL,MSP,RSW,44.882,-93.221802,26.53619957,-81.75520325,21438
DL,MSP,SAN,44.882,-93.221802,32.73360062,-117.1900024,21439
DL,MSP,SAT,44.882,-93.221802,29.53370094,-98.46980286,21440
DL,MSP,SBN,44.882,-93.221802,41.70869827,-86.31729889,21441
DL,MSP,SDF,44.882,-93.221802,38.1744,-85.736,21442
DL,MSP,SEA,44.882,-93.221802,47.449001,-122.308998,21443
DL,MSP,SFO,44.882,-93.221802,37.61899948,-122.375,21444
DL,MSP,SJC,44.882,-93.221802,37.362598,-121.929001,21445
DL,MSP,SLC,44.882,-93.221802,40.78839874,-111.9779968,21446
DL,MSP,SMF,44.882,-93.221802,38.69540024,-121.5910034,21447
DL,MSP,SNA,44.882,-93.221802,33.67570114,-117.8679962,21448
DL,MSP,STL,44.882,-93.221802,38.748697,-90.370003,21449
DL,MSP,SYR,44.882,-93.221802,43.11119843,-76.10630035,21450
DL,MSP,TPA,44.882,-93.221802,27.97550011,-82.53320313,21451
DL,MSP,TUL,44.882,-93.221802,36.19839859,-95.88809967,21452
DL,MSP,TUS,44.882,-93.221802,32.11610031,-110.9410019,21453
DL,MSP,TVC,44.882,-93.221802,44.74140167,-85.5821991,21454
DL,MSP,TYS,44.882,-93.221802,35.81100082,-83.9940033,21455
DL,MSP,XNA,44.882,-93.221802,36.281898,-94.306801,21456
DL,MSP,YEG,44.882,-93.221802,53.30970001,-113.5800018,21457
DL,MSP,YQR,44.882,-93.221802,50.43190002,-104.6660004,21458
DL,MSP,YUL,44.882,-93.221802,45.47060013,-73.74079895,21459
DL,MSP,YVR,44.882,-93.221802,49.19390106,-123.1839981,21460
DL,MSP,YWG,44.882,-93.221802,49.90999985,-97.23989868,21461
DL,MSP,YXE,44.882,-93.221802,52.17079926,-106.6999969,21462
DL,MSP,YYC,44.882,-93.221802,51.11389923,-114.0199966,21463
DL,MSP,YYZ,44.882,-93.221802,43.67720032,-79.63059998,21464
DL,MSY,ATL,29.99340057,-90.25800323,33.6367,-84.428101,21465
DL,MSY,CVG,29.99340057,-90.25800323,39.04880142,-84.6678009,21466
DL,MSY,DTW,29.99340057,-90.25800323,42.21239853,-83.35340118,21467
DL,MSY,JFK,29.99340057,-90.25800323,40.63980103,-73.77890015,21468
DL,MSY,LAX,29.99340057,-90.25800323,33.94250107,-118.4079971,21469
DL,MSY,LGA,29.99340057,-90.25800323,40.77719879,-73.87259674,21470
DL,MSY,MEM,29.99340057,-90.25800323,35.04240036,-89.97669983,21471
DL,MSY,MSP,29.99340057,-90.25800323,44.882,-93.221802,21472
DL,MSY,SLC,29.99340057,-90.25800323,40.78839874,-111.9779968,21473
DL,MTY,ATL,25.7784996,-100.1070023,33.6367,-84.428101,21474
DL,MTY,CUL,25.7784996,-100.1070023,24.76449966,-107.4749985,21475
DL,MTY,CUU,25.7784996,-100.1070023,28.70289993,-105.9649963,21476
DL,MTY,DTW,25.7784996,-100.1070023,42.21239853,-83.35340118,21477
DL,MTY,GDL,25.7784996,-100.1070023,20.52179909,-103.310997,21478
DL,MTY,LAS,25.7784996,-100.1070023,36.08010101,-115.1520004,21479
DL,MTY,SAT,25.7784996,-100.1070023,29.53370094,-98.46980286,21480
DL,MUC,ATL,48.353802,11.7861,33.6367,-84.428101,21481
DL,MXP,JFK,45.6306,8.72811,40.63980103,-73.77890015,21482
DL,MYR,ATL,33.67969894,-78.92829895,33.6367,-84.428101,21483
DL,MYR,BOS,33.67969894,-78.92829895,42.36429977,-71.00520325,21484
DL,MYR,DTW,33.67969894,-78.92829895,42.21239853,-83.35340118,21485
DL,MYR,LGA,33.67969894,-78.92829895,40.77719879,-73.87259674,21486
DL,NAS,ATL,25.03899956,-77.46620178,33.6367,-84.428101,21487
DL,NAS,BOS,25.03899956,-77.46620178,42.36429977,-71.00520325,21488
DL,NAS,DTW,25.03899956,-77.46620178,42.21239853,-83.35340118,21489
DL,NAS,JFK,25.03899956,-77.46620178,40.63980103,-73.77890015,21490
DL,NCE,JFK,43.65840149,7.215869904,40.63980103,-73.77890015,21491
DL,NGO,DTW,34.85839844,136.8049927,42.21239853,-83.35340118,21492
DL,NGO,GUM,34.85839844,136.8049927,13.48340034,144.7960052,21493
DL,NGO,HNL,34.85839844,136.8049927,21.32062,-157.924228,21494
DL,NGO,MNL,34.85839844,136.8049927,14.5086,121.019997,21495
DL,NIM,CDG,13.4815,2.18361,49.012798,2.55,21496
DL,NIM,OUA,13.4815,2.18361,12.3532,-1.51242,21497
DL,NRT,ATL,35.76470184,140.3860016,33.6367,-84.428101,21498
DL,NRT,BKK,35.76470184,140.3860016,13.68109989,100.7470016,21499
DL,NRT,DTW,35.76470184,140.3860016,42.21239853,-83.35340118,21500
DL,NRT,GUM,35.76470184,140.3860016,13.48340034,144.7960052,21501
DL,NRT,HKG,35.76470184,140.3860016,22.308901,113.915001,21502
DL,NRT,HNL,35.76470184,140.3860016,21.32062,-157.924228,21503
DL,NRT,JFK,35.76470184,140.3860016,40.63980103,-73.77890015,21504
DL,NRT,LAX,35.76470184,140.3860016,33.94250107,-118.4079971,21505
DL,NRT,MNL,35.76470184,140.3860016,14.5086,121.019997,21506
DL,NRT,MSP,35.76470184,140.3860016,44.882,-93.221802,21507
DL,NRT,PDX,35.76470184,140.3860016,45.58869934,-122.5979996,21508
DL,NRT,PVG,35.76470184,140.3860016,31.14340019,121.8050003,21509
DL,NRT,ROR,35.76470184,140.3860016,7.36731,134.544236,21510
DL,NRT,SEA,35.76470184,140.3860016,47.449001,-122.308998,21511
DL,NRT,SIN,35.76470184,140.3860016,1.35019,103.994003,21512
DL,NRT,SPN,35.76470184,140.3860016,15.119,145.729004,21513
DL,NRT,TPE,35.76470184,140.3860016,25.0777,121.233002,21514
DL,OAJ,ATL,34.82920074,-77.61209869,33.6367,-84.428101,21515
DL,OAK,LAX,37.721298,-122.221001,33.94250107,-118.4079971,21516
DL,OAK,SLC,37.721298,-122.221001,40.78839874,-111.9779968,21517
DL,OGG,LAX,20.8986,-156.429993,33.94250107,-118.4079971,21518
DL,OGG,SMF,20.8986,-156.429993,38.69540024,-121.5910034,21519
DL,OKC,ATL,35.39310074,-97.60070038,33.6367,-84.428101,21520
DL,OKC,DTW,35.39310074,-97.60070038,42.21239853,-83.35340118,21521
DL,OKC,MSP,35.39310074,-97.60070038,44.882,-93.221802,21522
DL,OKC,SLC,35.39310074,-97.60070038,40.78839874,-111.9779968,21523
DL,OMA,ATL,41.3032,-95.894096,33.6367,-84.428101,21524
DL,OMA,DCA,41.3032,-95.894096,38.8521,-77.037697,21525
DL,OMA,DTW,41.3032,-95.894096,42.21239853,-83.35340118,21526
DL,OMA,LGA,41.3032,-95.894096,40.77719879,-73.87259674,21527
DL,OMA,MCO,41.3032,-95.894096,28.42939949,-81.30899811,21528
DL,OMA,MSP,41.3032,-95.894096,44.882,-93.221802,21529
DL,OMA,SLC,41.3032,-95.894096,40.78839874,-111.9779968,21530
DL,ONT,GDL,34.05599976,-117.6009979,20.52179909,-103.310997,21531
DL,ONT,SLC,34.05599976,-117.6009979,40.78839874,-111.9779968,21532
DL,ORD,AMS,41.9786,-87.9048,52.308601,4.76389,21533
DL,ORD,ATL,41.9786,-87.9048,33.6367,-84.428101,21534
DL,ORD,CDG,41.9786,-87.9048,49.012798,2.55,21535
DL,ORD,CVG,41.9786,-87.9048,39.04880142,-84.6678009,21536
DL,ORD,DTW,41.9786,-87.9048,42.21239853,-83.35340118,21537
DL,ORD,FCO,41.9786,-87.9048,41.8002778,12.2388889,21538
DL,ORD,GDL,41.9786,-87.9048,20.52179909,-103.310997,21539
DL,ORD,ICN,41.9786,-87.9048,37.46910095,126.4509964,21540
DL,ORD,JFK,41.9786,-87.9048,40.63980103,-73.77890015,21541
DL,ORD,LGA,41.9786,-87.9048,40.77719879,-73.87259674,21542
DL,ORD,LHR,41.9786,-87.9048,51.4706,-0.461941,21543
DL,ORD,MEM,41.9786,-87.9048,35.04240036,-89.97669983,21544
DL,ORD,MEX,41.9786,-87.9048,19.4363,-99.072098,21545
DL,ORD,MSP,41.9786,-87.9048,44.882,-93.221802,21546
DL,ORD,SLC,41.9786,-87.9048,40.78839874,-111.9779968,21547
DL,ORD,YVR,41.9786,-87.9048,49.19390106,-123.1839981,21548
DL,ORD,YYC,41.9786,-87.9048,51.11389923,-114.0199966,21549
DL,ORF,ATL,36.89459991,-76.20120239,33.6367,-84.428101,21550
DL,ORF,DTW,36.89459991,-76.20120239,42.21239853,-83.35340118,21551
DL,ORF,JFK,36.89459991,-76.20120239,40.63980103,-73.77890015,21552
DL,ORF,LGA,36.89459991,-76.20120239,40.77719879,-73.87259674,21553
DL,ORF,MCO,36.89459991,-76.20120239,28.42939949,-81.30899811,21554
DL,ORF,MSP,36.89459991,-76.20120239,44.882,-93.221802,21555
DL,OUA,NIM,12.3532,-1.51242,13.4815,2.18361,21556
DL,PAP,ATL,18.57999992,-72.29250336,33.6367,-84.428101,21557
DL,PAP,JFK,18.57999992,-72.29250336,40.63980103,-73.77890015,21558
DL,PAP,MIA,18.57999992,-72.29250336,25.79319954,-80.29060364,21559
DL,PBI,ATL,26.68320084,-80.09559631,33.6367,-84.428101,21560
DL,PBI,DTW,26.68320084,-80.09559631,42.21239853,-83.35340118,21561
DL,PBI,LGA,26.68320084,-80.09559631,40.77719879,-73.87259674,21562
DL,PDX,AMS,45.58869934,-122.5979996,52.308601,4.76389,21563
DL,PDX,ATL,45.58869934,-122.5979996,33.6367,-84.428101,21564
DL,PDX,DTW,45.58869934,-122.5979996,42.21239853,-83.35340118,21565
DL,PDX,JFK,45.58869934,-122.5979996,40.63980103,-73.77890015,21566
DL,PDX,LAX,45.58869934,-122.5979996,33.94250107,-118.4079971,21567
