ID,longitude,latitude,Z,salinity,date,time,time_value,year,datetime
KG04,105.0840194,10.01229167,,0.20,5/30/2019,21,21:00:00,2019,5/30/2019 21:00
KG04,105.0840194,10.01229167,,0.20,5/30/2019,23,23:00:00,2019,5/30/2019 23:00
KG04,105.0840194,10.01229167,,0.20,5/31/2019,1,1:00:00,2019,5/31/2019 1:00
KG04,105.0840194,10.01229167,,0.20,5/31/2019,3,3:00:00,2019,5/31/2019 3:00
KG04,105.0840194,10.01229167,,0.20,5/31/2019,5,5:00:00,2019,5/31/2019 5:00
KG04,105.0840194,10.01229167,,0.20,5/31/2019,7,7:00:00,2019,5/31/2019 7:00
KG04,105.0840194,10.01229167,,0.20,5/31/2019,9,9:00:00,2019,5/31/2019 9:00
KG04,105.0840194,10.01229167,,0.20,5/31/2019,11,11:00:00,2019,5/31/2019 11:00
KG04,105.0840194,10.01229167,,0.20,5/31/2019,13,13:00:00,2019,5/31/2019 13:00
KG04,105.0840194,10.01229167,,0.20,5/31/2019,15,15:00:00,2019,5/31/2019 15:00
KG04,105.0840194,10.01229167,,0.20,5/31/2019,17,17:00:00,2019,5/31/2019 17:00
KG04,105.0840194,10.01229167,,0.50,5/31/2019,19,19:00:00,2019,5/31/2019 19:00
KG04,105.0840194,10.01229167,,0.20,5/31/2019,21,21:00:00,2019,5/31/2019 21:00
KG04,105.0840194,10.01229167,,0.20,5/31/2019,23,23:00:00,2019,5/31/2019 23:00
KG04,105.0840194,10.01229167,,0.60,6/3/2019,1,1:00:00,2019,6/3/2019 1:00
KG04,105.0840194,10.01229167,,0.40,6/3/2019,3,3:00:00,2019,6/3/2019 3:00
KG04,105.0840194,10.01229167,,0.20,6/3/2019,5,5:00:00,2019,6/3/2019 5:00
KG04,105.0840194,10.01229167,,0.20,6/3/2019,7,7:00:00,2019,6/3/2019 7:00
KG04,105.0840194,10.01229167,,0.50,6/3/2019,9,9:00:00,2019,6/3/2019 9:00
KG04,105.0840194,10.01229167,,0.60,6/3/2019,11,11:00:00,2019,6/3/2019 11:00
KG04,105.0840194,10.01229167,,0.60,6/3/2019,13,13:00:00,2019,6/3/2019 13:00
KG04,105.0840194,10.01229167,,0.60,6/3/2019,15,15:00:00,2019,6/3/2019 15:00
KG04,105.0840194,10.01229167,,0.60,6/3/2019,17,17:00:00,2019,6/3/2019 17:00
KG04,105.0840194,10.01229167,,0.60,6/3/2019,19,19:00:00,2019,6/3/2019 19:00
KG04,105.0840194,10.01229167,,1.20,6/3/2019,21,21:00:00,2019,6/3/2019 21:00
KG04,105.0840194,10.01229167,,1.00,6/3/2019,23,23:00:00,2019,6/3/2019 23:00
KG04,105.0840194,10.01229167,,0.70,6/4/2019,1,1:00:00,2019,6/4/2019 1:00
KG04,105.0840194,10.01229167,,0.60,6/4/2019,3,3:00:00,2019,6/4/2019 3:00
KG04,105.0840194,10.01229167,,0.40,6/4/2019,5,5:00:00,2019,6/4/2019 5:00
KG04,105.0840194,10.01229167,,0.40,6/4/2019,7,7:00:00,2019,6/4/2019 7:00
KG04,105.0840194,10.01229167,,0.40,6/4/2019,9,9:00:00,2019,6/4/2019 9:00
KG04,105.0840194,10.01229167,,0.40,6/4/2019,11,11:00:00,2019,6/4/2019 11:00
KG04,105.0840194,10.01229167,,0.40,6/4/2019,13,13:00:00,2019,6/4/2019 13:00
KG04,105.0840194,10.01229167,,0.40,6/4/2019,15,15:00:00,2019,6/4/2019 15:00
KG04,105.0840194,10.01229167,,0.40,6/4/2019,17,17:00:00,2019,6/4/2019 17:00
KG04,105.0840194,10.01229167,,0.40,6/4/2019,19,19:00:00,2019,6/4/2019 19:00
KG04,105.0840194,10.01229167,,1.10,6/4/2019,21,21:00:00,2019,6/4/2019 21:00
KG04,105.0840194,10.01229167,,0.50,6/4/2019,23,23:00:00,2019,6/4/2019 23:00
KG04,105.0840194,10.01229167,,0.40,6/5/2019,1,1:00:00,2019,6/5/2019 1:00
KG04,105.0840194,10.01229167,,0.40,6/5/2019,3,3:00:00,2019,6/5/2019 3:00
KG04,105.0840194,10.01229167,,0.20,6/5/2019,5,5:00:00,2019,6/5/2019 5:00
KG04,105.0840194,10.01229167,,0.20,6/5/2019,7,7:00:00,2019,6/5/2019 7:00
KG04,105.0840194,10.01229167,,0.20,6/5/2019,9,9:00:00,2019,6/5/2019 9:00
KG04,105.0840194,10.01229167,,0.20,6/5/2019,11,11:00:00,2019,6/5/2019 11:00
KG04,105.0840194,10.01229167,,0.20,6/5/2019,13,13:00:00,2019,6/5/2019 13:00
KG04,105.0840194,10.01229167,,0.20,6/5/2019,15,15:00:00,2019,6/5/2019 15:00
KG04,105.0840194,10.01229167,,0.10,6/5/2019,17,17:00:00,2019,6/5/2019 17:00
KG04,105.0840194,10.01229167,,0.10,6/5/2019,19,19:00:00,2019,6/5/2019 19:00
KG04,105.0840194,10.01229167,,0.20,6/5/2019,21,21:00:00,2019,6/5/2019 21:00
KG04,105.0840194,10.01229167,,0.10,6/5/2019,23,23:00:00,2019,6/5/2019 23:00
KG04,105.0840194,10.01229167,,0.10,6/8/2019,1,1:00:00,2019,6/8/2019 1:00
KG04,105.0840194,10.01229167,,0.10,6/8/2019,3,3:00:00,2019,6/8/2019 3:00
KG04,105.0840194,10.01229167,,0.10,6/8/2019,5,5:00:00,2019,6/8/2019 5:00
KG04,105.0840194,10.01229167,,0.10,6/8/2019,7,7:00:00,2019,6/8/2019 7:00
KG04,105.0840194,10.01229167,,0.10,6/8/2019,9,9:00:00,2019,6/8/2019 9:00
KG04,105.0840194,10.01229167,,0.10,6/8/2019,11,11:00:00,2019,6/8/2019 11:00
KG04,105.0840194,10.01229167,,0.10,6/8/2019,13,13:00:00,2019,6/8/2019 13:00
KG04,105.0840194,10.01229167,,0.10,6/8/2019,15,15:00:00,2019,6/8/2019 15:00
KG04,105.0840194,10.01229167,,0.10,6/8/2019,17,17:00:00,2019,6/8/2019 17:00
KG04,105.0840194,10.01229167,,0.10,6/8/2019,19,19:00:00,2019,6/8/2019 19:00
KG04,105.0840194,10.01229167,,0.10,6/8/2019,21,21:00:00,2019,6/8/2019 21:00
KG04,105.0840194,10.01229167,,0.10,6/8/2019,23,23:00:00,2019,6/8/2019 23:00
KG04,105.0840194,10.01229167,,0.10,6/9/2019,1,1:00:00,2019,6/9/2019 1:00
KG04,105.0840194,10.01229167,,0.10,6/9/2019,3,3:00:00,2019,6/9/2019 3:00
KG04,105.0840194,10.01229167,,0.10,6/9/2019,5,5:00:00,2019,6/9/2019 5:00
KG04,105.0840194,10.01229167,,0.10,6/9/2019,7,7:00:00,2019,6/9/2019 7:00
KG04,105.0840194,10.01229167,,0.10,6/9/2019,9,9:00:00,2019,6/9/2019 9:00
KG04,105.0840194,10.01229167,,0.10,6/9/2019,11,11:00:00,2019,6/9/2019 11:00
KG04,105.0840194,10.01229167,,0.10,6/9/2019,13,13:00:00,2019,6/9/2019 13:00
KG04,105.0840194,10.01229167,,0.10,6/9/2019,15,15:00:00,2019,6/9/2019 15:00
KG04,105.0840194,10.01229167,,0.10,6/9/2019,17,17:00:00,2019,6/9/2019 17:00
KG04,105.0840194,10.01229167,,0.10,6/9/2019,19,19:00:00,2019,6/9/2019 19:00
KG04,105.0840194,10.01229167,,0.20,6/9/2019,21,21:00:00,2019,6/9/2019 21:00
KG04,105.0840194,10.01229167,,0.20,6/9/2019,23,23:00:00,2019,6/9/2019 23:00
KG04,105.0840194,10.01229167,,0.10,6/11/2019,1,1:00:00,2019,6/11/2019 1:00
KG04,105.0840194,10.01229167,,0.10,6/11/2019,3,3:00:00,2019,6/11/2019 3:00
KG04,105.0840194,10.01229167,,0.10,6/11/2019,5,5:00:00,2019,6/11/2019 5:00
KG04,105.0840194,10.01229167,,0.10,6/11/2019,7,7:00:00,2019,6/11/2019 7:00
KG04,105.0840194,10.01229167,,0.10,6/11/2019,9,9:00:00,2019,6/11/2019 9:00
KG04,105.0840194,10.01229167,,0.10,6/11/2019,11,11:00:00,2019,6/11/2019 11:00
KG04,105.0840194,10.01229167,,0.10,6/11/2019,13,13:00:00,2019,6/11/2019 13:00
KG04,105.0840194,10.01229167,,0.10,6/11/2019,15,15:00:00,2019,6/11/2019 15:00
KG04,105.0840194,10.01229167,,0.10,6/11/2019,17,17:00:00,2019,6/11/2019 17:00
KG04,105.0840194,10.01229167,,0.10,6/11/2019,19,19:00:00,2019,6/11/2019 19:00
KG04,105.0840194,10.01229167,,0.10,6/11/2019,21,21:00:00,2019,6/11/2019 21:00
KG04,105.0840194,10.01229167,,0.20,6/11/2019,23,23:00:00,2019,6/11/2019 23:00
KG04,105.0840194,10.01229167,,0.20,6/12/2019,1,1:00:00,2019,6/12/2019 1:00
KG04,105.0840194,10.01229167,,0.20,6/12/2019,3,3:00:00,2019,6/12/2019 3:00
KG04,105.0840194,10.01229167,,0.10,6/12/2019,5,5:00:00,2019,6/12/2019 5:00
KG04,105.0840194,10.01229167,,0.10,6/12/2019,7,7:00:00,2019,6/12/2019 7:00
KG04,105.0840194,10.01229167,,0.10,6/12/2019,9,9:00:00,2019,6/12/2019 9:00
KG04,105.0840194,10.01229167,,0.10,6/12/2019,11,11:00:00,2019,6/12/2019 11:00
KG04,105.0840194,10.01229167,,0.10,6/12/2019,13,13:00:00,2019,6/12/2019 13:00
KG04,105.0840194,10.01229167,,0.10,6/12/2019,15,15:00:00,2019,6/12/2019 15:00
KG04,105.0840194,10.01229167,,0.10,6/12/2019,17,17:00:00,2019,6/12/2019 17:00
KG04,105.0840194,10.01229167,,0.10,6/12/2019,19,19:00:00,2019,6/12/2019 19:00
KG04,105.0840194,10.01229167,,0.10,6/12/2019,21,21:00:00,2019,6/12/2019 21:00
KG04,105.0840194,10.01229167,,0.10,6/12/2019,23,23:00:00,2019,6/12/2019 23:00
KG04,105.0840194,10.01229167,,0.10,6/16/2019,1,1:00:00,2019,6/16/2019 1:00
KG04,105.0840194,10.01229167,,0.10,6/16/2019,3,3:00:00,2019,6/16/2019 3:00
KG04,105.0840194,10.01229167,,0.10,6/16/2019,5,5:00:00,2019,6/16/2019 5:00
KG04,105.0840194,10.01229167,,0.10,6/16/2019,7,7:00:00,2019,6/16/2019 7:00
KG04,105.0840194,10.01229167,,0.10,6/16/2019,9,9:00:00,2019,6/16/2019 9:00
KG04,105.0840194,10.01229167,,0.10,6/16/2019,11,11:00:00,2019,6/16/2019 11:00
KG04,105.0840194,10.01229167,,0.10,6/16/2019,13,13:00:00,2019,6/16/2019 13:00
KG04,105.0840194,10.01229167,,0.10,6/16/2019,15,15:00:00,2019,6/16/2019 15:00
KG04,105.0840194,10.01229167,,0.10,6/16/2019,17,17:00:00,2019,6/16/2019 17:00
KG04,105.0840194,10.01229167,,0.10,6/16/2019,19,19:00:00,2019,6/16/2019 19:00
KG04,105.0840194,10.01229167,,0.10,6/16/2019,21,21:00:00,2019,6/16/2019 21:00
KG04,105.0840194,10.01229167,,0.10,6/16/2019,23,23:00:00,2019,6/16/2019 23:00
KG04,105.0840194,10.01229167,,0.10,6/17/2019,1,1:00:00,2019,6/17/2019 1:00
KG04,105.0840194,10.01229167,,0.10,6/17/2019,3,3:00:00,2019,6/17/2019 3:00
KG04,105.0840194,10.01229167,,0.10,6/17/2019,5,5:00:00,2019,6/17/2019 5:00
KG04,105.0840194,10.01229167,,0.10,6/17/2019,7,7:00:00,2019,6/17/2019 7:00
KG04,105.0840194,10.01229167,,0.10,6/17/2019,9,9:00:00,2019,6/17/2019 9:00
KG04,105.0840194,10.01229167,,0.10,6/17/2019,11,11:00:00,2019,6/17/2019 11:00
KG04,105.0840194,10.01229167,,0.10,6/17/2019,13,13:00:00,2019,6/17/2019 13:00
KG04,105.0840194,10.01229167,,0.10,6/17/2019,15,15:00:00,2019,6/17/2019 15:00
KG04,105.0840194,10.01229167,,0.10,6/17/2019,17,17:00:00,2019,6/17/2019 17:00
KG04,105.0840194,10.01229167,,0.10,6/17/2019,19,19:00:00,2019,6/17/2019 19:00
KG04,105.0840194,10.01229167,,0.10,6/17/2019,21,21:00:00,2019,6/17/2019 21:00
KG04,105.0840194,10.01229167,,0.10,6/17/2019,23,23:00:00,2019,6/17/2019 23:00
KG04,105.0840194,10.01229167,,0.10,6/18/2019,1,1:00:00,2019,6/18/2019 1:00
KG04,105.0840194,10.01229167,,0.10,6/18/2019,3,3:00:00,2019,6/18/2019 3:00
KG04,105.0840194,10.01229167,,0.10,6/18/2019,5,5:00:00,2019,6/18/2019 5:00
KG04,105.0840194,10.01229167,,0.10,6/18/2019,7,7:00:00,2019,6/18/2019 7:00
KG04,105.0840194,10.01229167,,0.10,6/18/2019,9,9:00:00,2019,6/18/2019 9:00
KG04,105.0840194,10.01229167,,0.10,6/18/2019,11,11:00:00,2019,6/18/2019 11:00
KG04,105.0840194,10.01229167,,0.10,6/18/2019,13,13:00:00,2019,6/18/2019 13:00
KG04,105.0840194,10.01229167,,0.10,6/18/2019,15,15:00:00,2019,6/18/2019 15:00
KG04,105.0840194,10.01229167,,0.10,6/18/2019,17,17:00:00,2019,6/18/2019 17:00
KG04,105.0840194,10.01229167,,0.10,6/18/2019,19,19:00:00,2019,6/18/2019 19:00
KG04,105.0840194,10.01229167,,0.10,6/18/2019,21,21:00:00,2019,6/18/2019 21:00
KG04,105.0840194,10.01229167,,0.10,6/18/2019,23,23:00:00,2019,6/18/2019 23:00
KG04,105.0840194,10.01229167,,0.10,6/21/2019,1,1:00:00,2019,6/21/2019 1:00
KG04,105.0840194,10.01229167,,0.10,6/21/2019,3,3:00:00,2019,6/21/2019 3:00
KG04,105.0840194,10.01229167,,0.10,6/21/2019,5,5:00:00,2019,6/21/2019 5:00
KG04,105.0840194,10.01229167,,0.10,6/21/2019,7,7:00:00,2019,6/21/2019 7:00
KG04,105.0840194,10.01229167,,0.10,6/21/2019,9,9:00:00,2019,6/21/2019 9:00
KG04,105.0840194,10.01229167,,0.10,6/21/2019,11,11:00:00,2019,6/21/2019 11:00
KG04,105.0840194,10.01229167,,0.10,6/21/2019,13,13:00:00,2019,6/21/2019 13:00
KG04,105.0840194,10.01229167,,0.10,6/21/2019,15,15:00:00,2019,6/21/2019 15:00
KG04,105.0840194,10.01229167,,0.10,6/21/2019,17,17:00:00,2019,6/21/2019 17:00
KG04,105.0840194,10.01229167,,0.10,6/21/2019,19,19:00:00,2019,6/21/2019 19:00
KG04,105.0840194,10.01229167,,0.10,6/21/2019,21,21:00:00,2019,6/21/2019 21:00
KG04,105.0840194,10.01229167,,0.20,6/21/2019,23,23:00:00,2019,6/21/2019 23:00
KG04,105.0840194,10.01229167,,0.20,6/22/2019,1,1:00:00,2019,6/22/2019 1:00
KG04,105.0840194,10.01229167,,0.10,6/22/2019,3,3:00:00,2019,6/22/2019 3:00
KG04,105.0840194,10.01229167,,0.10,6/22/2019,5,5:00:00,2019,6/22/2019 5:00
KG04,105.0840194,10.01229167,,0.10,6/22/2019,7,7:00:00,2019,6/22/2019 7:00
KG04,105.0840194,10.01229167,,0.10,6/22/2019,9,9:00:00,2019,6/22/2019 9:00
KG04,105.0840194,10.01229167,,0.10,6/22/2019,11,11:00:00,2019,6/22/2019 11:00
KG04,105.0840194,10.01229167,,0.10,6/22/2019,13,13:00:00,2019,6/22/2019 13:00
KG04,105.0840194,10.01229167,,0.10,6/22/2019,15,15:00:00,2019,6/22/2019 15:00
KG04,105.0840194,10.01229167,,0.10,6/22/2019,17,17:00:00,2019,6/22/2019 17:00
KG04,105.0840194,10.01229167,,0.10,6/22/2019,19,19:00:00,2019,6/22/2019 19:00
KG04,105.0840194,10.01229167,,0.10,6/22/2019,21,21:00:00,2019,6/22/2019 21:00
KG04,105.0840194,10.01229167,,0.20,6/22/2019,23,23:00:00,2019,6/22/2019 23:00
KG04,105.0840194,10.01229167,,0.10,6/23/2019,1,1:00:00,2019,6/23/2019 1:00
KG04,105.0840194,10.01229167,,0.10,6/23/2019,3,3:00:00,2019,6/23/2019 3:00
KG04,105.0840194,10.01229167,,0.10,6/23/2019,5,5:00:00,2019,6/23/2019 5:00
KG04,105.0840194,10.01229167,,0.10,6/23/2019,7,7:00:00,2019,6/23/2019 7:00
KG04,105.0840194,10.01229167,,0.10,6/23/2019,9,9:00:00,2019,6/23/2019 9:00
KG04,105.0840194,10.01229167,,0.10,6/23/2019,11,11:00:00,2019,6/23/2019 11:00
KG04,105.0840194,10.01229167,,0.10,6/23/2019,13,13:00:00,2019,6/23/2019 13:00
KG04,105.0840194,10.01229167,,0.10,6/23/2019,15,15:00:00,2019,6/23/2019 15:00
KG04,105.0840194,10.01229167,,0.10,6/23/2019,17,17:00:00,2019,6/23/2019 17:00
KG04,105.0840194,10.01229167,,0.10,6/23/2019,19,19:00:00,2019,6/23/2019 19:00
KG04,105.0840194,10.01229167,,0.10,6/23/2019,21,21:00:00,2019,6/23/2019 21:00
KG04,105.0840194,10.01229167,,0.10,6/23/2019,23,23:00:00,2019,6/23/2019 23:00
KG04,105.0840194,10.01229167,,0.10,6/26/2019,1,1:00:00,2019,6/26/2019 1:00
KG04,105.0840194,10.01229167,,0.10,6/26/2019,3,3:00:00,2019,6/26/2019 3:00
KG04,105.0840194,10.01229167,,0.10,6/26/2019,5,5:00:00,2019,6/26/2019 5:00
KG04,105.0840194,10.01229167,,0.10,6/26/2019,7,7:00:00,2019,6/26/2019 7:00
KG04,105.0840194,10.01229167,,0.10,6/26/2019,9,9:00:00,2019,6/26/2019 9:00
KG04,105.0840194,10.01229167,,0.10,6/26/2019,11,11:00:00,2019,6/26/2019 11:00
KG04,105.0840194,10.01229167,,0.10,6/26/2019,13,13:00:00,2019,6/26/2019 13:00
KG04,105.0840194,10.01229167,,0.10,6/26/2019,15,15:00:00,2019,6/26/2019 15:00
KG04,105.0840194,10.01229167,,0.10,6/26/2019,17,17:00:00,2019,6/26/2019 17:00
KG04,105.0840194,10.01229167,,0.10,6/26/2019,19,19:00:00,2019,6/26/2019 19:00
KG04,105.0840194,10.01229167,,0.10,6/26/2019,21,21:00:00,2019,6/26/2019 21:00
KG04,105.0840194,10.01229167,,0.10,6/26/2019,23,23:00:00,2019,6/26/2019 23:00
KG04,105.0840194,10.01229167,,0.10,6/27/2019,1,1:00:00,2019,6/27/2019 1:00
KG04,105.0840194,10.01229167,,0.10,6/27/2019,3,3:00:00,2019,6/27/2019 3:00
KG04,105.0840194,10.01229167,,0.10,6/27/2019,5,5:00:00,2019,6/27/2019 5:00
KG04,105.0840194,10.01229167,,0.10,6/27/2019,7,7:00:00,2019,6/27/2019 7:00
KG04,105.0840194,10.01229167,,0.10,6/27/2019,9,9:00:00,2019,6/27/2019 9:00
KG04,105.0840194,10.01229167,,0.10,6/27/2019,11,11:00:00,2019,6/27/2019 11:00
KG04,105.0840194,10.01229167,,0.10,6/27/2019,13,13:00:00,2019,6/27/2019 13:00
KG04,105.0840194,10.01229167,,0.10,6/27/2019,15,15:00:00,2019,6/27/2019 15:00
KG04,105.0840194,10.01229167,,0.10,6/27/2019,17,17:00:00,2019,6/27/2019 17:00
KG04,105.0840194,10.01229167,,0.20,6/27/2019,19,19:00:00,2019,6/27/2019 19:00
KG04,105.0840194,10.01229167,,0.20,6/27/2019,21,21:00:00,2019,6/27/2019 21:00
KG04,105.0840194,10.01229167,,0.20,6/27/2019,23,23:00:00,2019,6/27/2019 23:00
KG05,105.1139778,10.03934167,,0.10,1/4/2019,1,1:00:00,2019,1/4/2019 1:00
KG05,105.1139778,10.03934167,,0.10,1/4/2019,3,3:00:00,2019,1/4/2019 3:00
KG05,105.1139778,10.03934167,,0.10,1/4/2019,5,5:00:00,2019,1/4/2019 5:00
KG05,105.1139778,10.03934167,,0.10,1/4/2019,7,7:00:00,2019,1/4/2019 7:00
KG05,105.1139778,10.03934167,,0.10,1/4/2019,9,9:00:00,2019,1/4/2019 9:00
KG05,105.1139778,10.03934167,,0.10,1/4/2019,11,11:00:00,2019,1/4/2019 11:00
KG05,105.1139778,10.03934167,,0.10,1/4/2019,13,13:00:00,2019,1/4/2019 13:00
KG05,105.1139778,10.03934167,,0.10,1/4/2019,15,15:00:00,2019,1/4/2019 15:00
KG05,105.1139778,10.03934167,,0.10,1/4/2019,17,17:00:00,2019,1/4/2019 17:00
KG05,105.1139778,10.03934167,,0.10,1/4/2019,19,19:00:00,2019,1/4/2019 19:00
KG05,105.1139778,10.03934167,,0.10,1/4/2019,21,21:00:00,2019,1/4/2019 21:00
KG05,105.1139778,10.03934167,,0.10,1/4/2019,23,23:00:00,2019,1/4/2019 23:00
KG05,105.1139778,10.03934167,,0.10,1/5/2019,1,1:00:00,2019,1/5/2019 1:00
KG05,105.1139778,10.03934167,,0.10,1/5/2019,3,3:00:00,2019,1/5/2019 3:00
KG05,105.1139778,10.03934167,,0.10,1/5/2019,5,5:00:00,2019,1/5/2019 5:00
KG05,105.1139778,10.03934167,,0.10,1/5/2019,7,7:00:00,2019,1/5/2019 7:00
KG05,105.1139778,10.03934167,,0.10,1/5/2019,9,9:00:00,2019,1/5/2019 9:00
KG05,105.1139778,10.03934167,,0.10,1/5/2019,11,11:00:00,2019,1/5/2019 11:00
KG05,105.1139778,10.03934167,,0.10,1/5/2019,13,13:00:00,2019,1/5/2019 13:00
KG05,105.1139778,10.03934167,,0.10,1/5/2019,15,15:00:00,2019,1/5/2019 15:00
KG05,105.1139778,10.03934167,,0.10,1/5/2019,17,17:00:00,2019,1/5/2019 17:00
KG05,105.1139778,10.03934167,,0.10,1/5/2019,19,19:00:00,2019,1/5/2019 19:00
KG05,105.1139778,10.03934167,,0.10,1/5/2019,21,21:00:00,2019,1/5/2019 21:00
KG05,105.1139778,10.03934167,,0.10,1/5/2019,23,23:00:00,2019,1/5/2019 23:00
KG05,105.1139778,10.03934167,,0.10,1/6/2019,1,1:00:00,2019,1/6/2019 1:00
KG05,105.1139778,10.03934167,,0.10,1/6/2019,3,3:00:00,2019,1/6/2019 3:00
KG05,105.1139778,10.03934167,,0.10,1/6/2019,5,5:00:00,2019,1/6/2019 5:00
KG05,105.1139778,10.03934167,,0.10,1/6/2019,7,7:00:00,2019,1/6/2019 7:00
KG05,105.1139778,10.03934167,,0.10,1/6/2019,9,9:00:00,2019,1/6/2019 9:00
KG05,105.1139778,10.03934167,,0.10,1/6/2019,11,11:00:00,2019,1/6/2019 11:00
KG05,105.1139778,10.03934167,,0.10,1/6/2019,13,13:00:00,2019,1/6/2019 13:00
KG05,105.1139778,10.03934167,,0.10,1/6/2019,15,15:00:00,2019,1/6/2019 15:00
KG05,105.1139778,10.03934167,,0.10,1/6/2019,17,17:00:00,2019,1/6/2019 17:00
KG05,105.1139778,10.03934167,,0.10,1/6/2019,19,19:00:00,2019,1/6/2019 19:00
KG05,105.1139778,10.03934167,,0.10,1/6/2019,21,21:00:00,2019,1/6/2019 21:00
KG05,105.1139778,10.03934167,,0.10,1/6/2019,23,23:00:00,2019,1/6/2019 23:00
KG05,105.1139778,10.03934167,,0.10,1/9/2019,1,1:00:00,2019,1/9/2019 1:00
KG05,105.1139778,10.03934167,,0.10,1/9/2019,3,3:00:00,2019,1/9/2019 3:00
KG05,105.1139778,10.03934167,,0.10,1/9/2019,5,5:00:00,2019,1/9/2019 5:00
KG05,105.1139778,10.03934167,,0.10,1/9/2019,7,7:00:00,2019,1/9/2019 7:00
KG05,105.1139778,10.03934167,,0.10,1/9/2019,9,9:00:00,2019,1/9/2019 9:00
KG05,105.1139778,10.03934167,,0.10,1/9/2019,11,11:00:00,2019,1/9/2019 11:00
KG05,105.1139778,10.03934167,,0.10,1/9/2019,13,13:00:00,2019,1/9/2019 13:00
KG05,105.1139778,10.03934167,,0.10,1/9/2019,15,15:00:00,2019,1/9/2019 15:00
KG05,105.1139778,10.03934167,,0.10,1/9/2019,17,17:00:00,2019,1/9/2019 17:00
KG05,105.1139778,10.03934167,,0.10,1/9/2019,19,19:00:00,2019,1/9/2019 19:00
KG05,105.1139778,10.03934167,,0.10,1/9/2019,21,21:00:00,2019,1/9/2019 21:00
KG05,105.1139778,10.03934167,,0.10,1/9/2019,23,23:00:00,2019,1/9/2019 23:00
KG05,105.1139778,10.03934167,,0.10,1/10/2019,1,1:00:00,2019,1/10/2019 1:00
KG05,105.1139778,10.03934167,,0.10,1/10/2019,3,3:00:00,2019,1/10/2019 3:00
KG05,105.1139778,10.03934167,,0.10,1/10/2019,5,5:00:00,2019,1/10/2019 5:00
KG05,105.1139778,10.03934167,,0.10,1/10/2019,7,7:00:00,2019,1/10/2019 7:00
KG05,105.1139778,10.03934167,,0.10,1/10/2019,9,9:00:00,2019,1/10/2019 9:00
KG05,105.1139778,10.03934167,,0.10,1/10/2019,11,11:00:00,2019,1/10/2019 11:00
KG05,105.1139778,10.03934167,,0.10,1/10/2019,13,13:00:00,2019,1/10/2019 13:00
KG05,105.1139778,10.03934167,,0.10,1/10/2019,15,15:00:00,2019,1/10/2019 15:00
KG05,105.1139778,10.03934167,,0.10,1/10/2019,17,17:00:00,2019,1/10/2019 17:00
KG05,105.1139778,10.03934167,,0.10,1/10/2019,19,19:00:00,2019,1/10/2019 19:00
KG05,105.1139778,10.03934167,,0.10,1/10/2019,21,21:00:00,2019,1/10/2019 21:00
KG05,105.1139778,10.03934167,,0.10,1/10/2019,23,23:00:00,2019,1/10/2019 23:00
KG05,105.1139778,10.03934167,,0.10,1/11/2019,1,1:00:00,2019,1/11/2019 1:00
KG05,105.1139778,10.03934167,,0.10,1/11/2019,3,3:00:00,2019,1/11/2019 3:00
KG05,105.1139778,10.03934167,,0.10,1/11/2019,5,5:00:00,2019,1/11/2019 5:00
KG05,105.1139778,10.03934167,,0.10,1/11/2019,7,7:00:00,2019,1/11/2019 7:00
KG05,105.1139778,10.03934167,,0.10,1/11/2019,9,9:00:00,2019,1/11/2019 9:00
KG05,105.1139778,10.03934167,,0.10,1/11/2019,11,11:00:00,2019,1/11/2019 11:00
KG05,105.1139778,10.03934167,,0.10,1/11/2019,13,13:00:00,2019,1/11/2019 13:00
KG05,105.1139778,10.03934167,,0.10,1/11/2019,15,15:00:00,2019,1/11/2019 15:00
KG05,105.1139778,10.03934167,,0.10,1/11/2019,17,17:00:00,2019,1/11/2019 17:00
KG05,105.1139778,10.03934167,,0.10,1/11/2019,19,19:00:00,2019,1/11/2019 19:00
KG05,105.1139778,10.03934167,,0.10,1/11/2019,21,21:00:00,2019,1/11/2019 21:00
KG05,105.1139778,10.03934167,,0.10,1/11/2019,23,23:00:00,2019,1/11/2019 23:00
KG05,105.1139778,10.03934167,,0.10,1/14/2019,1,1:00:00,2019,1/14/2019 1:00
KG05,105.1139778,10.03934167,,0.10,1/14/2019,3,3:00:00,2019,1/14/2019 3:00
KG05,105.1139778,10.03934167,,0.10,1/14/2019,5,5:00:00,2019,1/14/2019 5:00
KG05,105.1139778,10.03934167,,0.10,1/14/2019,7,7:00:00,2019,1/14/2019 7:00
KG05,105.1139778,10.03934167,,0.10,1/14/2019,9,9:00:00,2019,1/14/2019 9:00
KG05,105.1139778,10.03934167,,0.10,1/14/2019,11,11:00:00,2019,1/14/2019 11:00
KG05,105.1139778,10.03934167,,0.10,1/14/2019,13,13:00:00,2019,1/14/2019 13:00
KG05,105.1139778,10.03934167,,0.10,1/14/2019,15,15:00:00,2019,1/14/2019 15:00
KG05,105.1139778,10.03934167,,0.10,1/14/2019,17,17:00:00,2019,1/14/2019 17:00
KG05,105.1139778,10.03934167,,0.10,1/14/2019,19,19:00:00,2019,1/14/2019 19:00
KG05,105.1139778,10.03934167,,0.10,1/14/2019,21,21:00:00,2019,1/14/2019 21:00
KG05,105.1139778,10.03934167,,0.10,1/14/2019,23,23:00:00,2019,1/14/2019 23:00
KG05,105.1139778,10.03934167,,0.10,1/15/2019,1,1:00:00,2019,1/15/2019 1:00
