track_fid,track_seg_id,track_seg_point_id,ele,time,datetime,latitude,longitude,driver,motionActivity
"0","0","0","-209",2019/12/24 22:32:35+00,2019-12-24T22:32:35.000Z,"10.720835","106.618049",thangqd,
"0","0","1","-209.2",2019/12/24 22:32:36+00,2019-12-24T22:32:36.000Z,"10.720835","106.618012",thangqd,
"0","0","2","-208.4",2019/12/24 22:32:37+00,2019-12-24T22:32:37.000Z,"10.720827","106.617983",thangqd,
"0","0","3","-209.2",2019/12/24 22:32:38+00,2019-12-24T22:32:38.000Z,"10.720817","106.617914",thangqd,
"0","0","4","-209.2",2019/12/24 22:32:39+00,2019-12-24T22:32:39.000Z,"10.720817","106.617914",thangqd,
"0","0","5","-209.6",2019/12/24 22:32:40+00,2019-12-24T22:32:40.000Z,"10.720807","106.617908",thangqd,
"0","0","6","-209.6",2019/12/24 22:32:42+00,2019-12-24T22:32:42.000Z,"10.720783","106.617931",thangqd,
"0","0","7","-209.4",2019/12/24 22:32:43+00,2019-12-24T22:32:43.000Z,"10.720763","106.617947",thangqd,
"0","0","8","-209.6",2019/12/24 22:32:45+00,2019-12-24T22:32:45.000Z,"10.720734","106.61792",thangqd,
"0","0","9","-209.6",2019/12/24 22:32:46+00,2019-12-24T22:32:46.000Z,"10.720739","106.617824",thangqd,
"0","0","10","-209.2",2019/12/24 22:32:48+00,2019-12-24T22:32:48.000Z,"10.720714","106.617705",thangqd,
"0","0","11","-209",2019/12/24 22:32:50+00,2019-12-24T22:32:50.000Z,"10.720673","106.617693",thangqd,
"0","0","12","-208.6",2019/12/24 22:32:52+00,2019-12-24T22:32:52.000Z,"10.72067","106.617697",thangqd,
"0","0","13","-210.6",2019/12/24 22:32:55+00,2019-12-24T22:32:55.000Z,"10.720721","106.6177",thangqd,
"0","0","14","-211",2019/12/24 22:32:56+00,2019-12-24T22:32:56.000Z,"10.720735","106.617706",thangqd,
"0","0","15","-210.4",2019/12/24 22:32:59+00,2019-12-24T22:32:59.000Z,"10.720764","106.61775",thangqd,
"0","0","16","-210.8",2019/12/24 22:33:00+00,2019-12-24T22:33:00.000Z,"10.720777","106.617761",thangqd,
"0","0","17","-211",2019/12/24 22:33:02+00,2019-12-24T22:33:02.000Z,"10.720801","106.617792",thangqd,
"0","0","18","-211",2019/12/24 22:33:06+00,2019-12-24T22:33:06.000Z,"10.720926","106.61761",thangqd,
"0","0","19","-210.6",2019/12/24 22:33:09+00,2019-12-24T22:33:09.000Z,"10.720939","106.617681",thangqd,
"0","0","20","-211",2019/12/24 22:33:11+00,2019-12-24T22:33:11.000Z,"10.720945","106.617731",thangqd,
"0","0","21","-211",2019/12/24 22:33:14+00,2019-12-24T22:33:14.000Z,"10.721035","106.617788",thangqd,
"0","0","22","-211.2",2019/12/24 22:33:15+00,2019-12-24T22:33:15.000Z,"10.721067","106.617792",thangqd,
"0","0","23","-211.2",2019/12/24 22:33:16+00,2019-12-24T22:33:16.000Z,"10.721096","106.61779",thangqd,
"0","0","24","-211.2",2019/12/24 22:33:19+00,2019-12-24T22:33:19.000Z,"10.721192","106.61777",thangqd,
"0","0","25","-211.2",2019/12/24 22:33:23+00,2019-12-24T22:33:23.000Z,"10.72132","106.617744",thangqd,
"0","0","26","-211.2",2019/12/24 22:33:27+00,2019-12-24T22:33:27.000Z,"10.721423","106.617721",thangqd,
"0","0","27","-211.2",2019/12/24 22:33:31+00,2019-12-24T22:33:31.000Z,"10.721542","106.617684",thangqd,
"0","0","28","-211.2",2019/12/24 22:33:32+00,2019-12-24T22:33:32.000Z,"10.721574","106.617678",thangqd,
"0","0","29","-211.2",2019/12/24 22:33:35+00,2019-12-24T22:33:35.000Z,"10.721662","106.617645",thangqd,
"0","0","30","-210.6",2019/12/24 22:33:40+00,2019-12-24T22:33:40.000Z,"10.721817","106.617608",thangqd,
"0","0","31","-210.6",2019/12/24 22:33:43+00,2019-12-24T22:33:43.000Z,"10.721876","106.617592",thangqd,
"0","0","32","-210.6",2019/12/24 22:33:44+00,2019-12-24T22:33:44.000Z,"10.721895","106.617583",thangqd,
"0","0","33","-211",2019/12/24 22:33:52+00,2019-12-24T22:33:52.000Z,"10.721895","106.617583",thangqd,
"0","0","34","-211.2",2019/12/24 22:33:56+00,2019-12-24T22:33:56.000Z,"10.716854","106.619911",thangqd,
"0","0","35","-210.2",2019/12/24 22:34:03+00,2019-12-24T22:34:03.000Z,"10.720748","106.619934",thangqd,
"0","0","36","-210.4",2019/12/24 22:34:04+00,2019-12-24T22:34:04.000Z,"10.720899","106.619569",thangqd,
"0","0","37","-210.6",2019/12/24 22:34:05+00,2019-12-24T22:34:05.000Z,"10.721049","106.619204",thangqd,
"0","0","38","-210.6",2019/12/24 22:34:07+00,2019-12-24T22:34:07.000Z,"10.721066","106.619141",thangqd,
"0","0","39","-210.8",2019/12/24 22:34:11+00,2019-12-24T22:34:11.000Z,"10.720901","106.619241",thangqd,
"0","0","40","-210.8",2019/12/24 22:34:13+00,2019-12-24T22:34:13.000Z,"10.720814","106.619277",thangqd,
"0","0","41","-211",2019/12/24 22:34:17+00,2019-12-24T22:34:17.000Z,"10.72074","106.619308",thangqd,
"0","0","42","-211",2019/12/24 22:34:21+00,2019-12-24T22:34:21.000Z,"10.720696","106.619168",thangqd,
"0","0","43","-210.6",2019/12/24 22:34:25+00,2019-12-24T22:34:25.000Z,"10.720616","106.619026",thangqd,
"0","0","44","-211",2019/12/24 22:34:31+00,2019-12-24T22:34:31.000Z,"10.720509","106.619047",thangqd,
"0","0","45","-211.4",2019/12/24 22:34:34+00,2019-12-24T22:34:34.000Z,"10.720457","106.619069",thangqd,
"0","0","46","-211.4",2019/12/24 22:34:40+00,2019-12-24T22:34:40.000Z,"10.722549","106.617288",thangqd,
"0","0","47","-211.6",2019/12/24 22:34:42+00,2019-12-24T22:34:42.000Z,"10.722457","106.617343",thangqd,
"0","0","48","-211.6",2019/12/24 22:34:45+00,2019-12-24T22:34:45.000Z,"10.722091","106.617456",thangqd,
"0","0","49","-210.4",2019/12/24 22:34:48+00,2019-12-24T22:34:48.000Z,"10.721934","106.617551",thangqd,
"0","0","50","-209.4",2019/12/24 22:34:50+00,2019-12-24T22:34:50.000Z,"10.721917","106.6176",thangqd,
"0","0","51","-209.2",2019/12/24 22:34:54+00,2019-12-24T22:34:54.000Z,"10.72183","106.617702",thangqd,
"0","0","52","-209.6",2019/12/24 22:35:00+00,2019-12-24T22:35:00.000Z,"10.721705","106.617845",thangqd,
"0","0","53","-209.6",2019/12/24 22:35:01+00,2019-12-24T22:35:01.000Z,"10.721698","106.617856",thangqd,
"0","0","54","-209.4",2019/12/24 22:35:04+00,2019-12-24T22:35:04.000Z,"10.721716","106.61786",thangqd,
"0","0","55","-209.2",2019/12/24 22:35:08+00,2019-12-24T22:35:08.000Z,"10.721343","106.617881",thangqd,
"0","0","56","-209.2",2019/12/24 22:35:12+00,2019-12-24T22:35:12.000Z,"10.721427","106.617835",thangqd,
"0","0","57","-209.4",2019/12/24 22:35:16+00,2019-12-24T22:35:16.000Z,"10.721533","106.617807",thangqd,
"0","0","58","-209.4",2019/12/24 22:35:18+00,2019-12-24T22:35:18.000Z,"10.721586","106.617791",thangqd,
"0","0","59","-209.6",2019/12/24 22:35:20+00,2019-12-24T22:35:20.000Z,"10.721629","106.617751",thangqd,
"0","0","60","-209.4",2019/12/24 22:35:23+00,2019-12-24T22:35:23.000Z,"10.721695","106.617708",thangqd,
"0","0","61","-209.2",2019/12/24 22:35:25+00,2019-12-24T22:35:25.000Z,"10.72175","106.617685",thangqd,
"0","0","62","-209",2019/12/24 22:35:29+00,2019-12-24T22:35:29.000Z,"10.721823","106.617627",thangqd,
"0","0","63","-208.8",2019/12/24 22:35:30+00,2019-12-24T22:35:30.000Z,"10.721829","106.617606",thangqd,
"0","0","64","-210.6",2019/12/24 22:35:35+00,2019-12-24T22:35:35.000Z,"10.721829","106.617606",thangqd,
"0","0","65","-209.4",2019/12/24 22:35:38+00,2019-12-24T22:35:38.000Z,"10.721444","106.617781",thangqd,
"0","0","66","-210.4",2019/12/24 22:35:40+00,2019-12-24T22:35:40.000Z,"10.721441","106.617667",thangqd,
"0","0","67","-210.6",2019/12/24 22:35:41+00,2019-12-24T22:35:41.000Z,"10.72145","106.617622",thangqd,
"0","0","68","-210.8",2019/12/24 22:35:43+00,2019-12-24T22:35:43.000Z,"10.72146","106.617533",thangqd,
"0","0","69","-210.4",2019/12/24 22:35:47+00,2019-12-24T22:35:47.000Z,"10.721689","106.617432",thangqd,
"0","0","70","-210.2",2019/12/24 22:35:48+00,2019-12-24T22:35:48.000Z,"10.721658","106.61739",thangqd,
"0","0","71","-209.8",2019/12/24 22:35:52+00,2019-12-24T22:35:52.000Z,"10.721579","106.617312",thangqd,
"0","0","72","-209.8",2019/12/24 22:35:56+00,2019-12-24T22:35:56.000Z,"10.721455","106.617355",thangqd,
"0","0","73","-210.2",2019/12/24 22:36:00+00,2019-12-24T22:36:00.000Z,"10.721329","106.617426",thangqd,
"0","0","74","-210.2",2019/12/24 22:36:04+00,2019-12-24T22:36:04.000Z,"10.721228","106.617511",thangqd,
"0","0","75","-210",2019/12/24 22:36:08+00,2019-12-24T22:36:08.000Z,"10.721119","106.617606",thangqd,
"0","0","76","-210.4",2019/12/24 22:36:14+00,2019-12-24T22:36:14.000Z,"10.720915","106.617675",thangqd,
"0","0","77","-210.6",2019/12/24 22:36:18+00,2019-12-24T22:36:18.000Z,"10.720805","106.617686",thangqd,
"0","0","78","-211",2019/12/24 22:36:20+00,2019-12-24T22:36:20.000Z,"10.720777","106.617702",thangqd,
"0","0","79","-211",2019/12/24 22:36:21+00,2019-12-24T22:36:21.000Z,"10.720772","106.617714",thangqd,
"0","0","80","-210",2019/12/24 22:36:26+00,2019-12-24T22:36:26.000Z,"10.720794","106.617828",thangqd,
"0","0","81","-209",2019/12/24 22:36:27+00,2019-12-24T22:36:27.000Z,"10.720799","106.617852",thangqd,
"0","0","82","-210.2",2019/12/24 22:36:29+00,2019-12-24T22:36:29.000Z,"10.720815","106.617908",thangqd,
"0","0","83","-209.2",2019/12/24 22:36:33+00,2019-12-24T22:36:33.000Z,"10.720842","106.618014",thangqd,
"0","0","84","-208.2",2019/12/24 22:36:34+00,2019-12-24T22:36:34.000Z,"10.720843","106.618037",thangqd,
"0","0","85","-208.4",2019/12/24 22:36:40+00,2019-12-24T22:36:40.000Z,"10.720936","106.618046",thangqd,
"0","0","86","-209",2019/12/24 22:36:42+00,2019-12-24T22:36:42.000Z,"10.720961","106.618076",thangqd,
"0","0","87","-209",2019/12/24 22:36:44+00,2019-12-24T22:36:44.000Z,"10.721014","106.618059",thangqd,
"0","0","88","-208.8",2019/12/24 22:36:48+00,2019-12-24T22:36:48.000Z,"10.721148","106.617999",thangqd,
"0","0","89","-209",2019/12/24 22:36:53+00,2019-12-24T22:36:53.000Z,"10.721321","106.617861",thangqd,
"0","0","90","-208.8",2019/12/24 22:36:55+00,2019-12-24T22:36:55.000Z,"10.721397","106.617804",thangqd,
"0","0","91","-208.6",2019/12/24 22:36:57+00,2019-12-24T22:36:57.000Z,"10.721466","106.617759",thangqd,
"0","0","92","-208.6",2019/12/24 22:37:00+00,2019-12-24T22:37:00.000Z,"10.721545","106.617695",thangqd,
"0","0","93","-209",2019/12/24 22:37:02+00,2019-12-24T22:37:02.000Z,"10.721596","106.617646",thangqd,
"0","0","94","-208.4",2019/12/24 22:37:07+00,2019-12-24T22:37:07.000Z,"10.72175","106.61759",thangqd,
"0","0","95","-208.4",2019/12/24 22:37:09+00,2019-12-24T22:37:09.000Z,"10.721799","106.617577",thangqd,
"0","0","96","-208.6",2019/12/24 22:37:10+00,2019-12-24T22:37:10.000Z,"10.721805","106.617555",thangqd,
"0","0","97","-207.6",2019/12/24 22:37:15+00,2019-12-24T22:37:15.000Z,"10.721805","106.617555",thangqd,
"0","0","98","-208.4",2019/12/24 22:37:19+00,2019-12-24T22:37:19.000Z,"10.721805","106.617555",thangqd,
"0","0","99","-209",2019/12/24 22:37:20+00,2019-12-24T22:37:20.000Z,"10.720494","106.618504",thangqd,
"0","0","100","-206.8",2019/12/24 22:37:23+00,2019-12-24T22:37:23.000Z,"10.72057","106.618315",thangqd,
"0","0","101","-207.4",2019/12/24 22:37:25+00,2019-12-24T22:37:25.000Z,"10.720808","106.617906",thangqd,
"0","0","102","-207.6",2019/12/24 22:37:26+00,2019-12-24T22:37:26.000Z,"10.720992","106.617811",thangqd,
"0","0","103","-207.6",2019/12/24 22:37:27+00,2019-12-24T22:37:27.000Z,"10.721327","106.617718",thangqd,
"0","0","104","-208",2019/12/24 22:37:28+00,2019-12-24T22:37:28.000Z,"10.721521","106.617635",thangqd,
"0","0","105","-208.8",2019/12/24 22:37:31+00,2019-12-24T22:37:31.000Z,"10.721521","106.617481",thangqd,
"0","0","106","-208.8",2019/12/24 22:37:33+00,2019-12-24T22:37:33.000Z,"10.721458","106.617482",thangqd,
"0","0","107","-208.6",2019/12/24 22:37:34+00,2019-12-24T22:37:34.000Z,"10.72143","106.617491",thangqd,
"0","0","108","-209",2019/12/24 22:37:40+00,2019-12-24T22:37:40.000Z,"10.721237","106.617555",thangqd,
"0","0","109","-210.2",2019/12/24 22:37:42+00,2019-12-24T22:37:42.000Z,"10.721186","106.617569",thangqd,
"0","0","110","-211.2",2019/12/24 22:37:44+00,2019-12-24T22:37:44.000Z,"10.721125","106.617594",thangqd,
"0","0","111","-211.6",2019/12/24 22:37:46+00,2019-12-24T22:37:46.000Z,"10.721077","106.617604",thangqd,
"0","0","112","-212",2019/12/24 22:37:47+00,2019-12-24T22:37:47.000Z,"10.721057","106.617595",thangqd,
"0","0","113","-212.2",2019/12/24 22:37:48+00,2019-12-24T22:37:48.000Z,"10.721029","106.617594",thangqd,
"0","0","114","-212.4",2019/12/24 22:37:53+00,2019-12-24T22:37:53.000Z,"10.720883","106.617555",thangqd,
"0","0","115","-211.4",2019/12/24 22:37:58+00,2019-12-24T22:37:58.000Z,"10.720746","106.617582",thangqd,
"0","0","116","-211.6",2019/12/24 22:38:02+00,2019-12-24T22:38:02.000Z,"10.720734","106.617741",thangqd,
"0","0","117","-211.6",2019/12/24 22:38:07+00,2019-12-24T22:38:07.000Z,"10.7208","106.617797",thangqd,
"0","0","118","-210",2019/12/24 22:38:08+00,2019-12-24T22:38:08.000Z,"10.720812","106.617828",thangqd,
"0","0","119","-209.6",2019/12/24 22:38:12+00,2019-12-24T22:38:12.000Z,"10.720841","106.617962",thangqd,
"0","0","120","-209",2019/12/24 22:38:14+00,2019-12-24T22:38:14.000Z,"10.720845","106.618027",thangqd,
"0","0","121","-209.4",2019/12/24 22:38:17+00,2019-12-24T22:38:17.000Z,"10.720848","106.618107",thangqd,
"0","0","122","-209",2019/12/24 22:38:19+00,2019-12-24T22:38:19.000Z,"10.72093","106.618134",thangqd,
"0","0","123","-208.6",2019/12/24 22:38:20+00,2019-12-24T22:38:20.000Z,"10.72097","106.618129",thangqd,
"0","0","124","-208",2019/12/24 22:38:24+00,2019-12-24T22:38:24.000Z,"10.721112","106.618064",thangqd,
"0","0","125","-209",2019/12/24 22:38:28+00,2019-12-24T22:38:28.000Z,"10.721294","106.617911",thangqd,
"0","0","126","-208.8",2019/12/24 22:38:32+00,2019-12-24T22:38:32.000Z,"10.721421","106.617831",thangqd,
"0","0","127","-208.4",2019/12/24 22:38:35+00,2019-12-24T22:38:35.000Z,"10.721515","106.617779",thangqd,
"0","0","128","-208",2019/12/24 22:38:37+00,2019-12-24T22:38:37.000Z,"10.72158","106.617742",thangqd,
"0","0","129","-208",2019/12/24 22:38:38+00,2019-12-24T22:38:38.000Z,"10.721611","106.617724",thangqd,
"0","0","130","-207.8",2019/12/24 22:38:40+00,2019-12-24T22:38:40.000Z,"10.72167","106.617697",thangqd,
"0","0","131","-207.8",2019/12/24 22:38:42+00,2019-12-24T22:38:42.000Z,"10.721732","106.61767",thangqd,
"0","0","132","-208.2",2019/12/24 22:38:43+00,2019-12-24T22:38:43.000Z,"10.721791","106.617632",thangqd,
"0","0","133","-208",2019/12/24 22:38:45+00,2019-12-24T22:38:45.000Z,"10.721807","106.61761",thangqd,
"0","0","134","-208",2019/12/24 22:38:46+00,2019-12-24T22:38:46.000Z,"10.721812","106.617585",thangqd,
"0","0","135","-207.2",2019/12/24 22:38:49+00,2019-12-24T22:38:49.000Z,"10.721807","106.617474",thangqd,
"0","0","136","-208",2019/12/24 22:38:53+00,2019-12-24T22:38:53.000Z,"10.721822","106.617355",thangqd,
"0","0","137","-208.4",2019/12/24 22:38:54+00,2019-12-24T22:38:54.000Z,"10.721827","106.617325",thangqd,
"0","0","138","-208.4",2019/12/24 22:38:59+00,2019-12-24T22:38:59.000Z,"10.7218","106.617192",thangqd,
"0","0","139","-208.2",2019/12/24 22:39:02+00,2019-12-24T22:39:02.000Z,"10.72181","106.61711",thangqd,
"0","0","140","-207.8",2019/12/24 22:39:04+00,2019-12-24T22:39:04.000Z,"10.721786","106.61706",thangqd,
"0","0","141","-207.6",2019/12/24 22:39:05+00,2019-12-24T22:39:05.000Z,"10.72177","106.617031",thangqd,
"0","0","142","-207.8",2019/12/24 22:39:07+00,2019-12-24T22:39:07.000Z,"10.721728","106.61698",thangqd,
"0","0","143","-208.2",2019/12/24 22:39:08+00,2019-12-24T22:39:08.000Z,"10.721691","106.616979",thangqd,
"0","0","144","-209",2019/12/24 22:39:12+00,2019-12-24T22:39:12.000Z,"10.721555","106.616999",thangqd,
"0","0","145","-208.8",2019/12/24 22:39:15+00,2019-12-24T22:39:15.000Z,"10.72146","106.617",thangqd,
"0","0","146","-208.6",2019/12/24 22:39:16+00,2019-12-24T22:39:16.000Z,"10.721431","106.617013",thangqd,
"0","0","147","-206.6",2019/12/24 22:39:20+00,2019-12-24T22:39:20.000Z,"10.721344","106.617077",thangqd,
"0","0","148","-206.2",2019/12/24 22:39:21+00,2019-12-24T22:39:21.000Z,"10.721317","106.617093",thangqd,
"0","0","149","-208.6",2019/12/24 22:39:25+00,2019-12-24T22:39:25.000Z,"10.7212","106.61711",thangqd,
"0","0","150","-209",2019/12/24 22:39:26+00,2019-12-24T22:39:26.000Z,"10.721168","106.617113",thangqd,
"0","0","151","-209.4",2019/12/24 22:39:30+00,2019-12-24T22:39:30.000Z,"10.721022","106.617185",thangqd,
"0","0","152","-209.2",2019/12/24 22:39:31+00,2019-12-24T22:39:31.000Z,"10.720992","106.6172",thangqd,
"0","0","153","-208.4",2019/12/24 22:39:33+00,2019-12-24T22:39:33.000Z,"10.720963","106.617232",thangqd,
"0","0","154","-208.2",2019/12/24 22:39:34+00,2019-12-24T22:39:34.000Z,"10.720961","106.617257",thangqd,
"0","0","155","-209.4",2019/12/24 22:39:39+00,2019-12-24T22:39:39.000Z,"10.720998","106.617382",thangqd,
"0","0","156","-209.6",2019/12/24 22:39:41+00,2019-12-24T22:39:41.000Z,"10.721013","106.617438",thangqd,
"0","0","157","-209.6",2019/12/24 22:39:43+00,2019-12-24T22:39:43.000Z,"10.721009","106.617493",thangqd,
"0","0","158","-208.4",2019/12/24 22:39:48+00,2019-12-24T22:39:48.000Z,"10.721006","106.617645",thangqd,
"0","0","159","-208.4",2019/12/24 22:39:49+00,2019-12-24T22:39:49.000Z,"10.721009","106.617674",thangqd,
"0","0","160","-209.4",2019/12/24 22:39:54+00,2019-12-24T22:39:54.000Z,"10.721061","106.6178",thangqd,
"0","0","161","-209.4",2019/12/24 22:39:55+00,2019-12-24T22:39:55.000Z,"10.721083","106.617815",thangqd,
"0","0","162","-209",2019/12/24 22:39:57+00,2019-12-24T22:39:57.000Z,"10.72113","106.61782",thangqd,
"0","0","163","-208.6",2019/12/24 22:39:58+00,2019-12-24T22:39:58.000Z,"10.721159","106.617819",thangqd,
"0","0","164","-208.2",2019/12/24 22:40:02+00,2019-12-24T22:40:02.000Z,"10.721281","106.617798",thangqd,
"0","0","165","-209.2",2019/12/24 22:40:05+00,2019-12-24T22:40:05.000Z,"10.721374","106.617762",thangqd,
"0","0","166","-210.2",2019/12/24 22:40:08+00,2019-12-24T22:40:08.000Z,"10.721446","106.617722",thangqd,
"0","0","167","-210",2019/12/24 22:40:09+00,2019-12-24T22:40:09.000Z,"10.721472","106.617706",thangqd,
"0","0","168","-209.2",2019/12/24 22:40:12+00,2019-12-24T22:40:12.000Z,"10.721555","106.61768",thangqd,
"0","0","169","-208.2",2019/12/24 22:40:14+00,2019-12-24T22:40:14.000Z,"10.721609","106.617668",thangqd,
"0","0","170","-208.4",2019/12/24 22:40:18+00,2019-12-24T22:40:18.000Z,"10.721732","106.617639",thangqd,
"0","0","171","-209",2019/12/24 22:40:21+00,2019-12-24T22:40:21.000Z,"10.72181","106.617635",thangqd,
"0","0","172","-207.6",2019/12/24 22:40:23+00,2019-12-24T22:40:23.000Z,"10.721829","106.617606",thangqd,
"0","0","173","-206.6",2019/12/24 22:40:25+00,2019-12-24T22:40:25.000Z,"10.721829","106.617606",thangqd,
"0","0","174","-207.6",2019/12/24 22:40:31+00,2019-12-24T22:40:31.000Z,"10.721829","106.617606",thangqd,
"0","0","175","-208.8",2019/12/24 22:40:34+00,2019-12-24T22:40:34.000Z,"10.721829","106.617606",thangqd,
"0","0","176","-209.8",2019/12/24 22:40:38+00,2019-12-24T22:40:38.000Z,"10.720864","106.620007",thangqd,
"0","0","177","-210",2019/12/24 22:40:42+00,2019-12-24T22:40:42.000Z,"10.721752","106.619562",thangqd,
"0","0","178","-209.8",2019/12/24 22:40:43+00,2019-12-24T22:40:43.000Z,"10.72144","106.61955",thangqd,
"0","0","179","-209.6",2019/12/24 22:40:45+00,2019-12-24T22:40:45.000Z,"10.720816","106.619527",thangqd,
"0","0","180","-209.6",2019/12/24 22:40:46+00,2019-12-24T22:40:46.000Z,"10.720828","106.619491",thangqd,
"0","0","181","-208.6",2019/12/24 22:40:49+00,2019-12-24T22:40:49.000Z,"10.720759","106.619439",thangqd,
"0","0","182","-207.6",2019/12/24 22:40:51+00,2019-12-24T22:40:51.000Z,"10.720714","106.619385",thangqd,
"0","0","183","-207.4",2019/12/24 22:40:52+00,2019-12-24T22:40:52.000Z,"10.720702","106.619358",thangqd,
"0","0","184","-207.6",2019/12/24 22:40:55+00,2019-12-24T22:40:55.000Z,"10.720648","106.619289",thangqd,
"0","0","185","-208.8",2019/12/24 22:40:57+00,2019-12-24T22:40:57.000Z,"10.720607","106.619203",thangqd,
"0","0","186","-209.8",2019/12/24 22:40:59+00,2019-12-24T22:40:59.000Z,"10.720562","106.619134",thangqd,
"0","0","187","-210",2019/12/24 22:41:00+00,2019-12-24T22:41:00.000Z,"10.720535","106.619082",thangqd,
"0","0","188","-210.2",2019/12/24 22:41:03+00,2019-12-24T22:41:03.000Z,"10.720473","106.618975",thangqd,
"0","0","189","-209.4",2019/12/24 22:41:08+00,2019-12-24T22:41:08.000Z,"10.720385","106.618962",thangqd,
"0","0","190","-209",2019/12/24 22:41:09+00,2019-12-24T22:41:09.000Z,"10.720375","106.618984",thangqd,
"0","0","191","-208.6",2019/12/24 22:41:10+00,2019-12-24T22:41:10.000Z,"10.72038","106.619044",thangqd,
"0","0","192","-208",2019/12/24 22:41:12+00,2019-12-24T22:41:12.000Z,"10.720404","106.619073",thangqd,
"0","0","193","-208.2",2019/12/24 22:41:15+00,2019-12-24T22:41:15.000Z,"10.720404","106.619073",thangqd,
"0","0","194","-209.6",2019/12/24 22:41:18+00,2019-12-24T22:41:18.000Z,"10.720404","106.619073",thangqd,
"0","0","195","-210.2",2019/12/24 22:41:24+00,2019-12-24T22:41:24.000Z,"10.720404","106.619073",thangqd,
"0","0","196","-210",2019/12/24 22:41:28+00,2019-12-24T22:41:28.000Z,"10.720404","106.619073",thangqd,
"0","0","197","-209.8",2019/12/24 22:41:30+00,2019-12-24T22:41:30.000Z,"10.720945","106.618382",thangqd,
"0","0","198","-209.6",2019/12/24 22:41:31+00,2019-12-24T22:41:31.000Z,"10.721041","106.618236",thangqd,
"0","0","199","-208.8",2019/12/24 22:41:34+00,2019-12-24T22:41:34.000Z,"10.721327","106.617797",thangqd,
"0","0","200","-208.6",2019/12/24 22:41:35+00,2019-12-24T22:41:35.000Z,"10.721349","106.61779",thangqd,
"0","0","201","-208.6",2019/12/24 22:41:38+00,2019-12-24T22:41:38.000Z,"10.721415","106.617745",thangqd,
"0","0","202","-210.2",2019/12/24 22:41:40+00,2019-12-24T22:41:40.000Z,"10.721447","106.617716",thangqd,
"0","0","203","-210.6",2019/12/24 22:41:41+00,2019-12-24T22:41:41.000Z,"10.721467","106.617695",thangqd,
"0","0","204","-210.2",2019/12/24 22:41:46+00,2019-12-24T22:41:46.000Z,"10.721605","106.617629",thangqd,
"0","0","205","-210",2019/12/24 22:41:50+00,2019-12-24T22:41:50.000Z,"10.721704","106.617596",thangqd,
"0","0","206","-209.2",2019/12/24 22:41:53+00,2019-12-24T22:41:53.000Z,"10.721796","106.617591",thangqd,
"0","0","207","-208",2019/12/24 22:41:54+00,2019-12-24T22:41:54.000Z,"10.721815","106.617583",thangqd,
"0","0","208","-207.6",2019/12/24 22:41:55+00,2019-12-24T22:41:55.000Z,"10.721824","106.617565",thangqd,
"0","0","209","-206.4",2019/12/24 22:41:59+00,2019-12-24T22:41:59.000Z,"10.721824","106.617565",thangqd,
"0","0","210","-207",2019/12/24 22:42:02+00,2019-12-24T22:42:02.000Z,"10.721824","106.617565",thangqd,
"0","0","211","-206.8",2019/12/24 22:42:04+00,2019-12-24T22:42:04.000Z,"10.719793","106.620619",thangqd,
"0","0","212","-205.6",2019/12/24 22:42:09+00,2019-12-24T22:42:09.000Z,"10.72101","106.620563",thangqd,
"0","0","213","-205.4",2019/12/24 22:42:10+00,2019-12-24T22:42:10.000Z,"10.721125","106.620506",thangqd,
"0","0","214","-205.2",2019/12/24 22:42:11+00,2019-12-24T22:42:11.000Z,"10.72124","106.620449",thangqd,
"0","0","215","-205.2",2019/12/24 22:42:13+00,2019-12-24T22:42:13.000Z,"10.7217","106.62022",thangqd,
"0","0","216","-206.4",2019/12/24 22:42:16+00,2019-12-24T22:42:16.000Z,"10.7217","106.62022",thangqd,
"0","0","217","-207.4",2019/12/24 22:42:19+00,2019-12-24T22:42:19.000Z,"10.7217","106.62022",thangqd,
"0","0","218","-207.4",2019/12/24 22:42:20+00,2019-12-24T22:42:20.000Z,"10.720164","106.622169",thangqd,
"0","0","219","-206.8",2019/12/24 22:42:24+00,2019-12-24T22:42:24.000Z,"10.719842","106.622717",thangqd,
"0","0","220","-206.4",2019/12/24 22:42:25+00,2019-12-24T22:42:25.000Z,"10.719809","106.622876",thangqd,
"0","0","221","-206.2",2019/12/24 22:42:26+00,2019-12-24T22:42:26.000Z,"10.719776","106.623035",thangqd,
"0","0","222","-206",2019/12/24 22:42:28+00,2019-12-24T22:42:28.000Z,"10.719684","106.62317",thangqd,
"0","0","223","-206",2019/12/24 22:42:30+00,2019-12-24T22:42:30.000Z,"10.719623","106.623325",thangqd,
"0","0","224","-206.6",2019/12/24 22:42:34+00,2019-12-24T22:42:34.000Z,"10.719516","106.623332",thangqd,
"0","0","225","-206.8",2019/12/24 22:42:41+00,2019-12-24T22:42:41.000Z,"10.719516","106.623332",thangqd,
"0","0","226","-207.2",2019/12/24 22:42:42+00,2019-12-24T22:42:42.000Z,"10.719516","106.623332",thangqd,
"0","0","227","-207.6",2019/12/24 22:42:43+00,2019-12-24T22:42:43.000Z,"10.722545","106.617443",thangqd,
"0","0","228","-207.8",2019/12/24 22:42:44+00,2019-12-24T22:42:44.000Z,"10.722694","106.617394",thangqd,
"0","0","229","-208",2019/12/24 22:42:45+00,2019-12-24T22:42:45.000Z,"10.722765","106.617399",thangqd,
