ID,longitude,latitude,Z,date,time,datetime,salinity,time_value,year
KG05,"105.1139778","10.03934167",,5/21/2019,"5",,"0.1",5:00:00,"2019"
KG05,"105.1139778","10.03934167",,5/21/2019,"7",,"0.1",7:00:00,"2019"
KG05,"105.1139778","10.03934167",,5/21/2019,"9",,"0.1",9:00:00,"2019"
KG05,"105.1139778","10.03934167",,5/21/2019,"11",,"0.1",11:00:00,"2019"
KG05,"105.1139778","10.03934167",,5/21/2019,"13",,"0.1",13:00:00,"2019"
KG05,"105.1139778","10.03934167",,5/21/2019,"15",,"0.1",15:00:00,"2019"
KG05,"105.1139778","10.03934167",,5/21/2019,"17",,"0.1",17:00:00,"2019"
KG05,"105.1139778","10.03934167",,5/21/2019,"19",,"0.1",19:00:00,"2019"
KG05,"105.1139778","10.03934167",,5/21/2019,"21",,"0.1",21:00:00,"2019"
KG05,"105.1139778","10.03934167",,5/21/2019,"23",,"0.1",23:00:00,"2019"
KG05,"105.1139778","10.03934167",,5/24/2019,"1",,"0.2",1:00:00,"2019"
KG05,"105.1139778","10.03934167",,5/24/2019,"3",,"0.2",3:00:00,"2019"
KG05,"105.1139778","10.03934167",,5/24/2019,"5",,"0.2",5:00:00,"2019"
KG05,"105.1139778","10.03934167",,5/24/2019,"7",,"0.2",7:00:00,"2019"
KG05,"105.1139778","10.03934167",,5/24/2019,"9",,"0.2",9:00:00,"2019"
KG05,"105.1139778","10.03934167",,5/24/2019,"11",,"0.2",11:00:00,"2019"
KG05,"105.1139778","10.03934167",,5/24/2019,"13",,"0.2",13:00:00,"2019"
KG05,"105.1139778","10.03934167",,5/24/2019,"15",,"0.1",15:00:00,"2019"
KG05,"105.1139778","10.03934167",,5/24/2019,"17",,"0.1",17:00:00,"2019"
KG05,"105.1139778","10.03934167",,5/24/2019,"19",,"0.1",19:00:00,"2019"
KG05,"105.1139778","10.03934167",,5/24/2019,"21",,"0.1",21:00:00,"2019"
KG05,"105.1139778","10.03934167",,5/24/2019,"23",,"0.1",23:00:00,"2019"
KG05,"105.1139778","10.03934167",,5/25/2019,"1",,"0.1",1:00:00,"2019"
KG05,"105.1139778","10.03934167",,5/25/2019,"3",,"0.1",3:00:00,"2019"
KG05,"105.1139778","10.03934167",,5/25/2019,"5",,"0.1",5:00:00,"2019"
KG05,"105.1139778","10.03934167",,5/25/2019,"7",,"0.1",7:00:00,"2019"
KG05,"105.1139778","10.03934167",,5/25/2019,"9",,"0.1",9:00:00,"2019"
KG05,"105.1139778","10.03934167",,5/25/2019,"11",,"0.1",11:00:00,"2019"
KG05,"105.1139778","10.03934167",,5/25/2019,"13",,"0.1",13:00:00,"2019"
KG05,"105.1139778","10.03934167",,5/25/2019,"15",,"0.1",15:00:00,"2019"
KG05,"105.1139778","10.03934167",,5/25/2019,"17",,"0.1",17:00:00,"2019"
KG05,"105.1139778","10.03934167",,5/25/2019,"19",,"0.1",19:00:00,"2019"
KG05,"105.1139778","10.03934167",,5/25/2019,"21",,"0.1",21:00:00,"2019"
KG05,"105.1139778","10.03934167",,5/25/2019,"23",,"0.1",23:00:00,"2019"
KG05,"105.1139778","10.03934167",,5/29/2019,"1",,"0.2",1:00:00,"2019"
KG05,"105.1139778","10.03934167",,5/29/2019,"3",,"0.2",3:00:00,"2019"
KG05,"105.1139778","10.03934167",,5/29/2019,"5",,"0.2",5:00:00,"2019"
KG05,"105.1139778","10.03934167",,5/29/2019,"7",,"0.2",7:00:00,"2019"
KG05,"105.1139778","10.03934167",,5/29/2019,"9",,"0.2",9:00:00,"2019"
KG05,"105.1139778","10.03934167",,5/29/2019,"11",,"0.2",11:00:00,"2019"
KG05,"105.1139778","10.03934167",,5/29/2019,"13",,"0.2",13:00:00,"2019"
KG05,"105.1139778","10.03934167",,5/29/2019,"15",,"0.2",15:00:00,"2019"
KG05,"105.1139778","10.03934167",,5/29/2019,"17",,"0.2",17:00:00,"2019"
KG05,"105.1139778","10.03934167",,5/29/2019,"19",,"0.2",19:00:00,"2019"
KG05,"105.1139778","10.03934167",,5/29/2019,"21",,"0.2",21:00:00,"2019"
KG05,"105.1139778","10.03934167",,5/29/2019,"23",,"0.2",23:00:00,"2019"
KG05,"105.1139778","10.03934167",,5/30/2019,"1",,"0.2",1:00:00,"2019"
KG05,"105.1139778","10.03934167",,5/30/2019,"3",,"0.2",3:00:00,"2019"
KG05,"105.1139778","10.03934167",,5/30/2019,"5",,"0.2",5:00:00,"2019"
KG05,"105.1139778","10.03934167",,5/30/2019,"7",,"0.2",7:00:00,"2019"
KG05,"105.1139778","10.03934167",,5/30/2019,"9",,"0.2",9:00:00,"2019"
KG05,"105.1139778","10.03934167",,5/30/2019,"11",,"0.2",11:00:00,"2019"
KG05,"105.1139778","10.03934167",,5/30/2019,"13",,"0.2",13:00:00,"2019"
KG05,"105.1139778","10.03934167",,5/30/2019,"15",,"0.1",15:00:00,"2019"
KG05,"105.1139778","10.03934167",,5/30/2019,"17",,"0.1",17:00:00,"2019"
KG05,"105.1139778","10.03934167",,5/30/2019,"19",,"0.1",19:00:00,"2019"
KG05,"105.1139778","10.03934167",,5/30/2019,"21",,"0.1",21:00:00,"2019"
KG05,"105.1139778","10.03934167",,5/30/2019,"23",,"0.1",23:00:00,"2019"
KG05,"105.1139778","10.03934167",,5/31/2019,"1",,"0.1",1:00:00,"2019"
KG05,"105.1139778","10.03934167",,5/31/2019,"3",,"0.1",3:00:00,"2019"
KG05,"105.1139778","10.03934167",,5/31/2019,"5",,"0.1",5:00:00,"2019"
KG05,"105.1139778","10.03934167",,5/31/2019,"7",,"0.1",7:00:00,"2019"
KG05,"105.1139778","10.03934167",,5/31/2019,"9",,"0.1",9:00:00,"2019"
KG05,"105.1139778","10.03934167",,5/31/2019,"11",,"0.1",11:00:00,"2019"
KG05,"105.1139778","10.03934167",,5/31/2019,"13",,"0.1",13:00:00,"2019"
KG05,"105.1139778","10.03934167",,5/31/2019,"15",,"0.1",15:00:00,"2019"
KG05,"105.1139778","10.03934167",,5/31/2019,"17",,"0.1",17:00:00,"2019"
KG05,"105.1139778","10.03934167",,5/31/2019,"19",,"0.1",19:00:00,"2019"
KG05,"105.1139778","10.03934167",,5/31/2019,"21",,"0.1",21:00:00,"2019"
KG05,"105.1139778","10.03934167",,5/31/2019,"23",,"0.1",23:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/3/2019,"1",,"0.2",1:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/3/2019,"3",,"0.2",3:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/3/2019,"5",,"0.2",5:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/3/2019,"7",,"0.2",7:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/3/2019,"9",,"0.1",9:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/3/2019,"11",,"0.1",11:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/3/2019,"13",,"0.2",13:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/3/2019,"15",,"0.2",15:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/3/2019,"17",,"0.2",17:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/3/2019,"19",,"0.2",19:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/3/2019,"21",,"0.2",21:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/3/2019,"23",,"0.2",23:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/4/2019,"1",,"0.2",1:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/4/2019,"3",,"0.2",3:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/4/2019,"5",,"0.2",5:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/4/2019,"7",,"0.1",7:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/4/2019,"9",,"0.1",9:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/4/2019,"11",,"0.1",11:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/4/2019,"13",,"0.1",13:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/4/2019,"15",,"0.1",15:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/4/2019,"17",,"0.2",17:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/4/2019,"19",,"0.2",19:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/4/2019,"21",,"0.2",21:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/4/2019,"23",,"0.2",23:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/5/2019,"1",,"0.2",1:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/5/2019,"3",,"0.2",3:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/5/2019,"5",,"0.1",5:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/5/2019,"7",,"0.1",7:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/5/2019,"9",,"0.1",9:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/5/2019,"11",,"0.1",11:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/5/2019,"13",,"0.1",13:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/5/2019,"15",,"0.1",15:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/5/2019,"17",,"0.1",17:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/5/2019,"19",,"0.1",19:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/5/2019,"21",,"0.1",21:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/5/2019,"23",,"0.1",23:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/8/2019,"1",,"0.1",1:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/8/2019,"3",,"0.1",3:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/8/2019,"5",,"0.1",5:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/8/2019,"7",,"0.1",7:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/8/2019,"9",,"0.1",9:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/8/2019,"11",,"0.1",11:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/8/2019,"13",,"0.1",13:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/8/2019,"15",,"0.1",15:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/8/2019,"17",,"0.1",17:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/8/2019,"19",,"0.1",19:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/8/2019,"21",,"0.1",21:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/8/2019,"23",,"0.1",23:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/9/2019,"1",,"0.1",1:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/9/2019,"3",,"0.1",3:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/9/2019,"5",,"0.1",5:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/9/2019,"7",,"0.1",7:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/9/2019,"9",,"0.1",9:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/9/2019,"11",,"0.1",11:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/9/2019,"13",,"0.1",13:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/9/2019,"15",,"0.1",15:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/9/2019,"17",,"0.1",17:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/9/2019,"19",,"0.1",19:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/9/2019,"21",,"0.1",21:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/9/2019,"23",,"0.1",23:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/11/2019,"1",,"0.1",1:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/11/2019,"3",,"0.1",3:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/11/2019,"5",,"0.1",5:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/11/2019,"7",,"0.1",7:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/11/2019,"9",,"0.1",9:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/11/2019,"11",,"0.1",11:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/11/2019,"13",,"0.1",13:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/11/2019,"15",,"0.1",15:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/11/2019,"17",,"0.1",17:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/11/2019,"19",,"0.1",19:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/11/2019,"21",,"0.1",21:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/11/2019,"23",,"0.1",23:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/12/2019,"1",,"0.1",1:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/12/2019,"3",,"0.1",3:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/12/2019,"5",,"0.1",5:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/12/2019,"7",,"0.1",7:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/12/2019,"9",,"0.1",9:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/12/2019,"11",,"0.1",11:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/12/2019,"13",,"0.1",13:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/12/2019,"15",,"0.1",15:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/12/2019,"17",,"0.1",17:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/12/2019,"19",,"0.1",19:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/12/2019,"21",,"0.1",21:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/12/2019,"23",,"0.1",23:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/16/2019,"1",,"0.1",1:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/16/2019,"3",,"0.1",3:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/16/2019,"5",,"0.1",5:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/16/2019,"7",,"0.1",7:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/16/2019,"9",,"0.1",9:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/16/2019,"11",,"0.1",11:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/16/2019,"13",,"0.1",13:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/16/2019,"15",,"0.1",15:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/16/2019,"17",,"0.1",17:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/16/2019,"19",,"0.1",19:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/16/2019,"21",,"0.1",21:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/16/2019,"23",,"0.1",23:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/17/2019,"1",,"0.1",1:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/17/2019,"3",,"0.1",3:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/17/2019,"5",,"0.1",5:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/17/2019,"7",,"0.1",7:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/17/2019,"9",,"0.1",9:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/17/2019,"11",,"0.1",11:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/17/2019,"13",,"0.1",13:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/17/2019,"15",,"0.1",15:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/17/2019,"17",,"0.1",17:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/17/2019,"19",,"0.1",19:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/17/2019,"21",,"0.1",21:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/17/2019,"23",,"0.1",23:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/18/2019,"1",,"0.1",1:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/18/2019,"3",,"0.1",3:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/18/2019,"5",,"0.1",5:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/18/2019,"7",,"0.1",7:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/18/2019,"9",,"0.1",9:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/18/2019,"11",,"0.1",11:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/18/2019,"13",,"0.1",13:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/18/2019,"15",,"0.1",15:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/18/2019,"17",,"0.1",17:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/18/2019,"19",,"0.1",19:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/18/2019,"21",,"0.1",21:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/18/2019,"23",,"0.1",23:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/21/2019,"1",,"0.1",1:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/21/2019,"3",,"0.1",3:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/21/2019,"5",,"0.1",5:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/21/2019,"7",,"0.1",7:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/21/2019,"9",,"0.1",9:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/21/2019,"11",,"0.1",11:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/21/2019,"13",,"0.1",13:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/21/2019,"15",,"0.1",15:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/21/2019,"17",,"0.1",17:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/21/2019,"19",,"0.1",19:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/21/2019,"21",,"0.1",21:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/21/2019,"23",,"0.1",23:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/22/2019,"1",,"0.1",1:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/22/2019,"3",,"0.1",3:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/22/2019,"5",,"0.1",5:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/22/2019,"7",,"0.1",7:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/22/2019,"9",,"0.1",9:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/22/2019,"11",,"0.1",11:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/22/2019,"13",,"0.1",13:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/22/2019,"15",,"0.1",15:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/22/2019,"17",,"0.1",17:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/22/2019,"19",,"0.1",19:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/22/2019,"21",,"0.1",21:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/22/2019,"23",,"0.1",23:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/23/2019,"1",,"0.1",1:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/23/2019,"3",,"0.1",3:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/23/2019,"5",,"0.1",5:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/23/2019,"7",,"0.1",7:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/23/2019,"9",,"0.1",9:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/23/2019,"11",,"0.1",11:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/23/2019,"13",,"0.1",13:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/23/2019,"15",,"0.1",15:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/23/2019,"17",,"0.1",17:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/23/2019,"19",,"0.1",19:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/23/2019,"21",,"0.1",21:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/23/2019,"23",,"0.1",23:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/26/2019,"1",,"0.1",1:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/26/2019,"3",,"0.1",3:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/26/2019,"5",,"0.1",5:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/26/2019,"7",,"0.1",7:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/26/2019,"9",,"0.1",9:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/26/2019,"11",,"0.1",11:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/26/2019,"13",,"0.1",13:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/26/2019,"15",,"0.1",15:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/26/2019,"17",,"0.1",17:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/26/2019,"19",,"0.1",19:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/26/2019,"21",,"0.1",21:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/26/2019,"23",,"0.1",23:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/27/2019,"1",,"0.1",1:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/27/2019,"3",,"0.1",3:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/27/2019,"5",,"0.1",5:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/27/2019,"7",,"0.1",7:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/27/2019,"9",,"0.1",9:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/27/2019,"11",,"0.1",11:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/27/2019,"13",,"0.1",13:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/27/2019,"15",,"0.1",15:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/27/2019,"17",,"0.1",17:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/27/2019,"19",,"0.1",19:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/27/2019,"21",,"0.1",21:00:00,"2019"
KG05,"105.1139778","10.03934167",,6/27/2019,"23",,"0.1",23:00:00,"2019"
KG06,"105.1106806","9.864669444",,1/4/2019,"1",,"1.1",1:00:00,"2019"
KG06,"105.1106806","9.864669444",,1/4/2019,"3",,"0.7",3:00:00,"2019"
KG06,"105.1106806","9.864669444",,1/4/2019,"5",,"0.6",5:00:00,"2019"
KG06,"105.1106806","9.864669444",,1/4/2019,"7",,"0.6",7:00:00,"2019"
KG06,"105.1106806","9.864669444",,1/4/2019,"9",,"0.4",9:00:00,"2019"
KG06,"105.1106806","9.864669444",,1/4/2019,"11",,"0.4",11:00:00,"2019"
KG06,"105.1106806","9.864669444",,1/4/2019,"13",,"0.4",13:00:00,"2019"
KG06,"105.1106806","9.864669444",,1/4/2019,"15",,"0.6",15:00:00,"2019"
KG06,"105.1106806","9.864669444",,1/4/2019,"17",,"0.5",17:00:00,"2019"
KG06,"105.1106806","9.864669444",,1/4/2019,"19",,"0.5",19:00:00,"2019"
KG06,"105.1106806","9.864669444",,1/4/2019,"21",,"0.4",21:00:00,"2019"
KG06,"105.1106806","9.864669444",,1/4/2019,"23",,"0.4",23:00:00,"2019"
KG06,"105.1106806","9.864669444",,1/5/2019,"1",,"0.5",1:00:00,"2019"
KG06,"105.1106806","9.864669444",,1/5/2019,"3",,"0.5",3:00:00,"2019"
KG06,"105.1106806","9.864669444",,1/5/2019,"5",,"1.2",5:00:00,"2019"
KG06,"105.1106806","9.864669444",,1/5/2019,"7",,"1.1",7:00:00,"2019"
KG06,"105.1106806","9.864669444",,1/5/2019,"9",,"1.6",9:00:00,"2019"
KG06,"105.1106806","9.864669444",,1/5/2019,"11",,"1.1",11:00:00,"2019"
KG06,"105.1106806","9.864669444",,1/5/2019,"13",,"0.6",13:00:00,"2019"
KG06,"105.1106806","9.864669444",,1/5/2019,"15",,"0.5",15:00:00,"2019"
KG06,"105.1106806","9.864669444",,1/5/2019,"17",,"0.5",17:00:00,"2019"
KG06,"105.1106806","9.864669444",,1/5/2019,"19",,"0.5",19:00:00,"2019"
KG06,"105.1106806","9.864669444",,1/5/2019,"21",,"0.6",21:00:00,"2019"
KG06,"105.1106806","9.864669444",,1/5/2019,"23",,"0.8",23:00:00,"2019"
KG06,"105.1106806","9.864669444",,1/6/2019,"1",,"1.3",1:00:00,"2019"
KG06,"105.1106806","9.864669444",,1/6/2019,"3",,"1.7",3:00:00,"2019"
KG06,"105.1106806","9.864669444",,1/6/2019,"5",,"2.1",5:00:00,"2019"
KG06,"105.1106806","9.864669444",,1/6/2019,"7",,"2.6",7:00:00,"2019"
KG06,"105.1106806","9.864669444",,1/6/2019,"9",,"1.9",9:00:00,"2019"
KG06,"105.1106806","9.864669444",,1/6/2019,"11",,"1.5",11:00:00,"2019"
KG06,"105.1106806","9.864669444",,1/6/2019,"13",,"0.3",13:00:00,"2019"
KG06,"105.1106806","9.864669444",,1/6/2019,"15",,"0.9",15:00:00,"2019"
KG06,"105.1106806","9.864669444",,1/6/2019,"17",,"0.7",17:00:00,"2019"
KG06,"105.1106806","9.864669444",,1/6/2019,"19",,"0.6",19:00:00,"2019"
KG06,"105.1106806","9.864669444",,1/6/2019,"21",,"0.9",21:00:00,"2019"
KG06,"105.1106806","9.864669444",,1/6/2019,"23",,"1.2",23:00:00,"2019"
KG06,"105.1106806","9.864669444",,1/9/2019,"1",,"0.6",1:00:00,"2019"
KG06,"105.1106806","9.864669444",,1/9/2019,"3",,"0.6",3:00:00,"2019"
KG06,"105.1106806","9.864669444",,1/9/2019,"5",,"0.6",5:00:00,"2019"
KG06,"105.1106806","9.864669444",,1/9/2019,"7",,"0.6",7:00:00,"2019"
KG06,"105.1106806","9.864669444",,1/9/2019,"9",,"0.5",9:00:00,"2019"
KG06,"105.1106806","9.864669444",,1/9/2019,"11",,"0.5",11:00:00,"2019"
KG06,"105.1106806","9.864669444",,1/9/2019,"13",,"0.5",13:00:00,"2019"
KG06,"105.1106806","9.864669444",,1/9/2019,"15",,"0.5",15:00:00,"2019"
KG06,"105.1106806","9.864669444",,1/9/2019,"17",,"0.4",17:00:00,"2019"
KG06,"105.1106806","9.864669444",,1/9/2019,"19",,"0.4",19:00:00,"2019"
KG06,"105.1106806","9.864669444",,1/9/2019,"21",,"0.4",21:00:00,"2019"
KG06,"105.1106806","9.864669444",,1/9/2019,"23",,"0.4",23:00:00,"2019"
KG06,"105.1106806","9.864669444",,1/10/2019,"1",,"0.5",1:00:00,"2019"
KG06,"105.1106806","9.864669444",,1/10/2019,"3",,"0.7",3:00:00,"2019"
KG06,"105.1106806","9.864669444",,1/10/2019,"5",,"0.9",5:00:00,"2019"
KG06,"105.1106806","9.864669444",,1/10/2019,"7",,"0.7",7:00:00,"2019"
KG06,"105.1106806","9.864669444",,1/10/2019,"9",,"0.6",9:00:00,"2019"
KG06,"105.1106806","9.864669444",,1/10/2019,"11",,"0.6",11:00:00,"2019"
KG06,"105.1106806","9.864669444",,1/10/2019,"13",,"0.6",13:00:00,"2019"
KG06,"105.1106806","9.864669444",,1/10/2019,"15",,"0.7",15:00:00,"2019"
KG06,"105.1106806","9.864669444",,1/10/2019,"17",,"0.7",17:00:00,"2019"
KG06,"105.1106806","9.864669444",,1/10/2019,"19",,"0.7",19:00:00,"2019"
KG06,"105.1106806","9.864669444",,1/10/2019,"21",,"0.6",21:00:00,"2019"
KG06,"105.1106806","9.864669444",,1/10/2019,"23",,"0.6",23:00:00,"2019"
