"driver","datetime","date","longitude","latitude","speed","heading","deviceStatus","session","motionActivity"
jaichand_globalassure,"2023-12-18 15:08:29",2023-12-18,77.4255304,28.6982146,12.596553,264.11234,1,1702872722,8
jaichand_globalassure,"2023-12-18 15:08:50",2023-12-18,77.41899,28.6925833,0.0,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 15:09:52",2023-12-18,77.4255652,28.6982335,3.7131484,7.2802577,1,1702872722,8
jaichand_globalassure,"2023-12-18 15:11:02",2023-12-18,77.4255691,28.6982311,11.951434,345.64413,1,1702872722,8
jaichand_globalassure,"2023-12-18 15:11:24",2023-12-18,77.4246108,28.6979804,34.76494,253.53105,1,1702872722,8
jaichand_globalassure,"2023-12-18 15:11:46",2023-12-18,77.4255339,28.6982219,0.0,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 15:12:06",2023-12-18,77.4255705,28.6982362,3.027606,203.94398,1,1702872722,8
jaichand_globalassure,"2023-12-18 15:12:39",2023-12-18,77.425552,28.6982277,11.301327,57.87508,1,1702872722,8
jaichand_globalassure,"2023-12-18 15:13:20",2023-12-18,77.4255609,28.6982334,3.872446,12.894196,1,1702872722,8
jaichand_globalassure,"2023-12-18 15:13:40",2023-12-18,77.4255423,28.6982203,0.0,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 15:14:10",2023-12-18,77.4254433,28.69799,0.0,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 15:14:51",2023-12-18,77.4255568,28.6982447,0.0,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 15:16:01",2023-12-18,77.4279557,28.6991153,0.0,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 15:16:31",2023-12-18,77.4255442,28.6982285,0.0,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 15:16:39",2023-12-18,77.428005,28.6989467,0.0,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 15:17:01",2023-12-18,77.4255606,28.698237,0.0,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 15:18:10",2023-12-18,77.4255876,28.6982463,1.6667699,42.48728,1,1702872722,8
jaichand_globalassure,"2023-12-18 15:18:45",2023-12-18,77.4256108,28.6982355,0.0,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 15:18:50",2023-12-18,77.4263615,28.6983193,8.904566,82.750206,1,1702872722,8
jaichand_globalassure,"2023-12-18 15:19:05",2023-12-18,77.4256094,28.6982353,6.896337,262.7481,1,1702872722,8
jaichand_globalassure,"2023-12-18 15:19:24",2023-12-18,77.4255457,28.6982255,0.0,0.0,2,1702872722,8
